"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","not only are the special effects and dramatic flow much improved , and daniel radcliffe more emotionally assertive this cuts down as harry , but the film conjures the past of author j.k. rowling 's books . ",0.00031876564025878906,0.002339601516723633,1.0,1.0,1.0,107.0,"Failed"
"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . ","it 's clear the filmmakers were just sure where they wanted their story to be , and even more clear that they lack the skill to lead us to this undetermined destination . ",0.0008819699287414551,0.0009838342666625977,0.0,0.0,0.0,68.0,"Failed"
"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","( t ) his beguiling belgian fable , very little its own droll and delicate little film , has some touching nothing to say about what is important in life and why . ",0.0007236599922180176,0.5498077273368835,1.0,0.0,1.0,61.0,"Successful"
"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . ","even on those rare occasions when the narrator stops breathing , miller 's hand often feels unsure . ",0.07155090570449829,0.21244508028030396,0.0,0.0,0.0,47.0,"Failed"
"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ","( chaiken 's ) talent lies in an extended , accurate observation of a distinctive milieu and in the lively , interesting dialogue she creates for her characters . ",0.00032699108123779297,0.00033342838287353516,1.0,1.0,1.0,36.0,"Failed"
"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ","sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta suited this adaptation . ",0.002149343490600586,0.7311366200447083,0.0,1.0,0.0,59.0,"Successful"
"it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' ","it inspires a continuing and deeply satisfying awareness of the good movie as monumental ` picture shows . ' ",0.00022786855697631836,0.0002472996711730957,1.0,1.0,1.0,22.0,"Failed"
"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","featuring a dangerously provocative performance from the great daniel auteuil , `` sade '' presented the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ",0.000952303409576416,0.002986907958984375,1.0,1.0,1.0,47.0,"Failed"
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","gives you the steady pulse of living in a beautiful city seeing through the eyes of a character who , in spite of tragic losses and increasing decrepitude , knows in his bones that he is one of the luckiest guys alive . ",0.00033032894134521484,0.0003973841667175293,1.0,1.0,1.0,50.0,"Failed"
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","if you are an actor who can relate to the search for inner peace by falsely depicting the lives of others onstage , then esther 's story is a desperate quest for truth . ",0.00041490793228149414,0.7796868085861206,1.0,0.0,1.0,102.0,"Successful"
"it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ","it 's too bad that the helping hand he uses to stir his ingredients is also a strong one . ",0.0022794604301452637,0.9311837553977966,0.0,1.0,0.0,32.0,"Successful"
"yes , dull . ","yes , dull . ",0.0008617639541625977,0.0008617639541625977,0.0,0.0,0.0,3.0,"Failed"
"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ","some of their jokes work , but most succeeded miserably and in the end , pumpkin is never more offensive than it is funny . ",0.0016632080078125,0.25326669216156006,0.0,0.0,0.0,67.0,"Failed"
"intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ","intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ",0.9757081866264343,0.9757081866264343,0.0,0.0,1.0,1.0,"Skipped"
"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ","shaky stories of faces , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw great chuckles but take nowhere . ",0.0011953115463256836,0.0044939517974853516,0.0,0.0,0.0,110.0,"Failed"
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ","the inspirational screenplay by mike rich needs a bunch of ground , perhaps too much , but ties things then , neatly , by the end . ",0.000975489616394043,0.34528839588165283,1.0,1.0,1.0,70.0,"Failed"
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ","ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a characteristic gift for teasing chilly poetry out of works and settings that might otherwise seem drab and sordid . ",0.001148819923400879,0.003415226936340332,1.0,1.0,1.0,84.0,"Failed"
"the characters are interesting and often very creatively constructed from figure to backstory . ","the characters are nonlinear and often very badly constructed from reference to backstory . ",0.00036537647247314453,0.998755931854248,1.0,0.0,1.0,144.0,"Successful"
"so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ","so unremittingly good that labeling it a dog probably constitutes cruelty to canines . ",0.001183629035949707,0.9830498695373535,0.0,1.0,0.0,55.0,"Successful"
"reggio 's continual visual barrage is absorbing as well as thought-provoking . ","reggio 's continual visual barrage is lost as quickly as thought-provoking . ",0.00030243396759033203,0.9972683787345886,1.0,0.0,1.0,79.0,"Successful"
"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ","adults will praise the movie were less simplistic , obvious , clumsily plotted and beautifully characterized . ",0.001206040382385254,0.9983773231506348,0.0,1.0,0.0,99.0,"Successful"
"you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ","you will struggle with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ",0.002607583999633789,0.8513919711112976,1.0,0.0,1.0,70.0,"Successful"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually left off this stylistic juggling act . ",0.00033402442932128906,0.5075511336326599,1.0,0.0,1.0,72.0,"Successful"
"the problem with this film is that it lacks focus . ","the fascination with this type is that it gives focus . ",0.0007514357566833496,0.999390721321106,0.0,1.0,0.0,154.0,"Successful"
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film . ","belongs to daniel day-lewis as much as it owes to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , expensive and highly successful film . ",0.000279843807220459,0.0003352165222167969,1.0,1.0,1.0,74.0,"Failed"
"involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . ","involves two mysteries -- one it gets away and the other featuring such badly drawn characters that its outcome certainly matters . ",0.0009864568710327148,0.4682874083518982,0.0,0.0,0.0,68.0,"Failed"
"a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ","a tv style murder mystery with a few important screen moments ( including one that seems to be destined for a different film altogether ) . ",0.017419159412384033,0.1991928219795227,0.0,0.0,0.0,52.0,"Failed"
"a by-the-numbers patient/doctor pic that covers all the usual ground ","a unique patient/doctor pic that covers all the usual ground ",0.06279319524765015,0.9996095299720764,0.0,1.0,0.0,57.0,"Successful"
"it 's a stunning lyrical work of considerable force and truth . ","it 's a short lost work of considerable drama and truth . ",0.000261843204498291,0.6618716716766357,1.0,0.0,1.0,130.0,"Successful"
"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","while undisputed is n't exactly a high , it is a gripping , tidy old film that takes mr. hill higher than he 's been in a while . ",0.00045943260192871094,0.0006610751152038574,1.0,1.0,1.0,37.0,"Failed"
"funny but perilously slight . ","funny but unfortunately slight . ",0.07389247417449951,0.7881994843482971,1.0,0.0,1.0,45.0,"Successful"
"cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ","cq 's reflection of artists and the love of cinema-and-self suggests being less than a new voice that deserves to be considered as a possible successor to the best european directors . ",0.0007101297378540039,0.6722627878189087,1.0,0.0,1.0,38.0,"Successful"
"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ","even if you do so got ( kissinger 's ) any more guilty of criminal offences than most contemporary statesmen , he 'd sure make a court trial much fun to watch . ",0.0012415647506713867,0.0037920475006103516,1.0,1.0,1.0,97.0,"Failed"
"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . ","dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that lacks categorisation . ",0.0009742975234985352,0.8598415851593018,1.0,0.0,1.0,67.0,"Successful"
"a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ","a literate presentation that simply weaves a murderous event in 1873 with murderous rage in 2002 . ",0.0004279017448425293,0.4854413866996765,1.0,1.0,1.0,55.0,"Failed"
"the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ","the script is actually very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ",0.0009563565254211426,0.7022528052330017,0.0,1.0,0.0,59.0,"Successful"
"( e ) ventually , every idea in this film is flushed down the latrine of heroism . ","( e ) ventually , every photon in this molecule is flushed down the latrine of heroism . ",0.0054822564125061035,0.7234898805618286,0.0,1.0,0.0,114.0,"Successful"
"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . ","a cartoon that 's overly cinematic in scope , and a story that 's compelling and telling -- even if the heart belongs to a stupid , four-legged herbivore . ",0.0003967881202697754,0.006064355373382568,1.0,1.0,1.0,98.0,"Failed"
"it 's dumb , but more importantly , it 's just not scary . ","it 's beautiful , but more importantly , it 's just not scary . ",0.0018284320831298828,0.29394882917404175,0.0,0.0,0.0,69.0,"Failed"
"detox is ultimately a pointless endeavor . ","detox is ultimately a heroic endeavor . ",0.001042008399963379,0.9986827373504639,0.0,1.0,0.0,17.0,"Successful"
"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ","as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ill. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ",0.00193864107131958,0.892149806022644,0.0,1.0,0.0,43.0,"Successful"
"an exquisitely crafted and acted tale . ","an ntly scripted and acted tale . ",0.0002403855323791504,0.8978215456008911,1.0,0.0,1.0,53.0,"Successful"
"this is so bad . ","this is so bad . ",0.0012371540069580078,0.0012371540069580078,0.0,0.0,0.0,5.0,"Failed"
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0.6470045447349548,0.6470045447349548,1.0,1.0,0.0,1.0,"Skipped"
"light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ","light years / several warp speeds / levels and levels of dilithium crystals rather than the pitiful insurrection . ",0.011210978031158447,0.8849151730537415,1.0,0.0,1.0,34.0,"Successful"
"it 's about following your dreams , no matter what your parents think . ","it 's about destroying your dreams , no matter what your parents think . ",0.03493994474411011,0.928451418876648,1.0,0.0,1.0,60.0,"Successful"
"the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . ","the overall effect is longer unlike a children 's film than a recruitment film for future hollywood sellouts . ",0.010682284832000732,0.22896313667297363,0.0,0.0,0.0,66.0,"Failed"
"anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . ","anchored by friel and williams 's exceptional performances , the film 's point resides in its complexity . ",0.00036513805389404297,0.0005812644958496094,1.0,1.0,1.0,24.0,"Failed"
"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the bottom of italian for beginners . ",0.0008769631385803223,0.932262122631073,1.0,0.0,1.0,51.0,"Successful"
"a sequel that 's much too big for its britches . ","a woman that 's much too gorgeous for its britches . ",0.001471877098083496,0.9885348081588745,0.0,1.0,0.0,102.0,"Successful"
"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ","harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ",0.9956855773925781,0.9956855773925781,0.0,0.0,1.0,1.0,"Skipped"
"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ","deadeningly beautiful , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ",0.0007663965225219727,0.8025089502334595,0.0,1.0,0.0,58.0,"Successful"
"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","dragonfly has no atmosphere , no pressure -- jack but costner , sail away . ",0.0066710710525512695,0.746471643447876,0.0,1.0,0.0,119.0,"Successful"
"the film is powerful , accessible and funny . ","the service is free , slow and funny . ",0.0002396702766418457,0.629204273223877,1.0,0.0,1.0,139.0,"Successful"
"and that 's a big part of why we go to the movies . ","and that 's a big violation of why we go to the movies . ",0.001207888126373291,0.9959281086921692,1.0,0.0,1.0,62.0,"Successful"
"crackerjack entertainment -- nonstop romance , music , suspense and action . ","crackerjack entertainment -- teen pornography , vhs , television and action . ",0.0003650188446044922,0.8481214046478271,1.0,0.0,1.0,165.0,"Successful"
"the minor figures surrounding ( bobby ) ... form a gritty urban mosaic . ","the minor figures surrounding ( figure ) ... form a typical assyrian mosaic . ",0.000741422176361084,0.7800079584121704,1.0,0.0,1.0,107.0,"Successful"
"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . ","a poignant and exciting story about relationships , food of love takes it on a bumpy but fulfilling journey of the heart . ",0.00028711557388305664,0.00030100345611572266,1.0,1.0,1.0,32.0,"Failed"
"a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ","a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ",0.9085667133331299,0.9085667133331299,0.0,0.0,1.0,1.0,"Skipped"
"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the vivid lead performances sustain interest and empathy , but the journey is far more serious than the final destination . ",0.0022527575492858887,0.011507987976074219,1.0,1.0,1.0,32.0,"Failed"
"lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ","lapaglia 's abilities to express grief and hope works with weaver 's sensitive reactions to rule this a two-actor master class . ",0.0006516575813293457,0.0022591352462768555,1.0,1.0,1.0,79.0,"Failed"
"villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ","villeneuve was too much time wallowing in bibi 's generic angst ( there are a wealth of shots of her gazing out windows ) . ",0.002839326858520508,0.012153804302215576,0.0,0.0,0.0,84.0,"Failed"
"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ","care deftly captures the wonder and menace of growing up , but he only really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ",0.0172693133354187,0.5103609561920166,0.0,1.0,0.0,41.0,"Successful"
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ","this is an egotistical character from the daughter of horror director dario n ( a producer here ) , but her raw performance and utter stupidity make it strangely magnetic . ",0.000440061092376709,0.015339195728302002,1.0,1.0,1.0,90.0,"Failed"
"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . ","if nothing for a thrilling true wild ride , do n't settle for this imposter . ",0.008361876010894775,0.7415525913238525,0.0,1.0,0.0,62.0,"Successful"
"plays like a volatile and overlong w magazine fashion spread . ","plays like a volatile and powerful w magazine fashion spread . ",0.000998079776763916,0.9974201917648315,0.0,1.0,0.0,55.0,"Successful"
"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ","not far beneath the surface , this reconfigured story asks disturbing questions about those things we expect from military epics . ",0.3235228657722473,0.6074647903442383,1.0,0.0,1.0,21.0,"Successful"
"michael gerbosi 's script is economically packed with telling scenes . ","michael gerbosi 's script is economically packed with exploitation scenes . ",0.0007648468017578125,0.9882928729057312,1.0,0.0,1.0,31.0,"Successful"
"moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ","moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ",0.999198853969574,0.999198853969574,1.0,1.0,0.0,1.0,"Skipped"
"so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ","so overly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ",0.0012462139129638672,0.9946874976158142,1.0,0.0,1.0,60.0,"Successful"
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off after a rejected abc afterschool special , freshened up by the years of a screenwriting 101 class . ",0.0013571381568908691,0.5020619630813599,0.0,1.0,0.0,54.0,"Successful"
"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ","it has its moments of swaggering camaraderie , but more often just things generic , derivative and done to death . ",0.0011176466941833496,0.0026046037673950195,0.0,0.0,0.0,49.0,"Failed"
"a romantic comedy enriched by a sharp eye for manners and mores . ","a romantic comedy tainted by a sharp disregard for manners and mores . ",0.00032448768615722656,0.994144082069397,1.0,0.0,1.0,112.0,"Successful"
"the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . ","the fly-on-the-wall method used to document rural french school life is a obvious departure from the now more prevalent technique of the docu-makers being a visible form of their work . ",0.0009224414825439453,0.0655510425567627,1.0,1.0,1.0,71.0,"Failed"
"rare birds has more than enough charm to make it memorable . ","rare birds has more than little charm to make it memorable . ",0.00026029348373413086,0.9827938079833984,1.0,0.0,1.0,34.0,"Successful"
"it 's a bit disappointing that it only manages to be decent instead of dead brilliant . ","it 's a bit disappointed that it only manages to be decent instead of dead brilliant . ",0.0037463903427124023,0.007749021053314209,0.0,0.0,0.0,18.0,"Failed"
"it has all the excitement of eating oatmeal . ","it has all the excitement of eating oatmeal . ",0.8290968537330627,0.8290968537330627,1.0,1.0,0.0,1.0,"Skipped"
"it haunts , horrifies , startles and fascinates ; it is impossible to look away . ","it haunts , horrifies , startles and fascinates ; it is imperative to put away . ",0.0008497238159179688,0.9723668694496155,1.0,0.0,1.0,93.0,"Successful"
"for close to two hours the audience is forced to endure three terminally depressed , mostly inarticulate , hyper dysfunctional families for the price of one . ","for close to two hours the audience is encouraged to see three terminally depressed , mostly inarticulate , hyper dysfunctional families for the benefit of one . ",0.002205967903137207,0.025049567222595215,0.0,0.0,0.0,79.0,"Failed"
"a superbly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ","a poorly acted and funny/gritty fable of the humanizing of one woman at the hands of the unseen forces of fate . ",0.0002549290657043457,0.9360775351524353,1.0,0.0,1.0,51.0,"Successful"
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ","( t ) here 's only so much anyone can do with a beautiful , overplotted , anne rice rock 'n' roll vampire thing before the built-in silliness of the whole affair defeats them . ",0.0014753937721252441,0.03261595964431763,0.0,0.0,0.0,63.0,"Failed"
"for anyone unfamiliar with pentacostal practices in general and theatrical phenomenon of hell houses in particular , it 's an eye-opener . ","for anyone familiar with pentacostal practices in general and theatrical phenomenon of hell houses in specific , it 's an eye-opener . ",0.004060268402099609,0.00443190336227417,1.0,1.0,1.0,33.0,"Failed"
"`` mostly martha '' is a bright , light modern day family parable that wears its heart on its sleeve for all to see . ","`` mostly martha '' is a dark , light modern day family parable that wears its heart on its sleeves for all to see . ",0.0004114508628845215,0.0010544657707214355,1.0,1.0,1.0,57.0,"Failed"
"i just loved every minute of this film . ","i just ruined every minute of this film . ",0.0005054473876953125,0.9990068078041077,1.0,0.0,1.0,54.0,"Successful"
"a quiet , pure , elliptical film ","a poor , moody , black film ",0.0003985762596130371,0.9990659952163696,1.0,0.0,1.0,76.0,"Successful"
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ","a disappointment for those who love alternate sides of the bard , particularly ones that allow deep fryers and hamburgers . ",0.0018666386604309082,0.003827393054962158,0.0,0.0,0.0,52.0,"Failed"
"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ","a weak , but gritty and well-acted ensemble drama that became a potent metaphor for a country still cursed with its fascist past . ",0.0003336668014526367,0.0008906722068786621,1.0,1.0,1.0,143.0,"Failed"
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ","it 's so mediocre , unlike the dynamic duo on the marquee , that we just ca n't need no satisfaction . ",0.000804603099822998,0.0020712614059448242,0.0,0.0,0.0,70.0,"Failed"
"do not see this film . ","do not forget this film . ",0.007364213466644287,0.9993646740913391,0.0,1.0,0.0,54.0,"Successful"
"binoche makes it interesting trying to find out . ","binoche makes it boring trying to find out . ",0.0007496476173400879,0.9980968236923218,1.0,0.0,1.0,17.0,"Successful"
"the most compelling wiseman epic of recent years . ","the most controversial wiseman is of recent years . ",0.00023895502090454102,0.8832366466522217,1.0,0.0,1.0,108.0,"Successful"
"there 's no emotional pulse to solaris . ","there 's no emotional trauma to solaris . ",0.010266125202178955,0.9960206151008606,0.0,1.0,0.0,58.0,"Successful"
"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ","for each chuckle there are at minimum 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a box cutout . ",0.0223085880279541,0.624523401260376,0.0,1.0,0.0,35.0,"Successful"
"although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ","although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but fun . ",0.997002899646759,0.997002899646759,1.0,1.0,0.0,1.0,"Skipped"
"from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . ","from the opening scenes , it 's clear that all about the benjamins is a less formulaic movie . ",0.000732123851776123,0.9388415813446045,0.0,1.0,0.0,58.0,"Successful"
"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ","on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ",0.9708206653594971,0.9708206653594971,0.0,0.0,1.0,1.0,"Skipped"
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . ","the film is based on truth and yet there is nothing about it that feels incomplete , as if the real story starts just around the corner . ",0.013955235481262207,0.9261015057563782,0.0,1.0,0.0,38.0,"Successful"
"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big a deal . ","i 've always dreamed of attending cannes , but after seeing this film , it 's not that many a deal . ",0.09796607494354248,0.5268889665603638,0.0,1.0,0.0,33.0,"Successful"
"a coarse and stupid gross-out . ","a crazy and utter gross-out . ",0.0006706714630126953,0.0016432404518127441,0.0,0.0,0.0,18.0,"Failed"
"... nothing scary here except for some awful acting and lame special effects . ","... nothing scary here except for some awesome acting and brilliant special effects . ",0.0007752180099487305,0.9996490478515625,0.0,1.0,0.0,95.0,"Successful"
"nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay . ","nothing in waking up in reno ever influenced me to think of its inhabitants as anything more than markers in a screenplay . ",0.058640360832214355,0.08787977695465088,0.0,0.0,0.0,25.0,"Failed"
"here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ","here 's quite another studio horror franchise keeping up its storyline with glitches casual fans think correct in their sleep . ",0.0008011460304260254,0.08904087543487549,0.0,0.0,0.0,92.0,"Failed"
"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! ' ","so unassuming and pure of hearts , you ca n't help but warmly extend your arms and yell ` safe ! ' ",0.0005213618278503418,0.0005823373794555664,1.0,1.0,1.0,21.0,"Failed"
"it treats women like idiots . ","it helped women like idiots . ",0.0023113489151000977,0.9322034120559692,0.0,1.0,0.0,53.0,"Successful"
"... plot holes so large and obvious a marching band might as well be stomping through them in clown clothes , playing a college football fight song on untuned instruments . ","... plot holes so large and obvious a marching band kind as not be stomping through them in clown clothing , play a college football fight song on many instruments . ",0.002519667148590088,0.09610521793365479,0.0,0.0,0.0,93.0,"Failed"
"but it 's too long and too convoluted and it ends in a muddle . ","but it 's too good and too dangerous and it exists in a muddle . ",0.0008429288864135742,0.013684868812561035,0.0,0.0,0.0,155.0,"Failed"
"one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . ","one of the best films of the years with its exploration of the obstacles to happiness suffered by five contemporary persons ... a psychological masterpiece . ",0.0002593398094177246,0.00033211708068847656,1.0,1.0,1.0,78.0,"Failed"
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ","although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could have deutchland a popular destination for hungry tourists . ",0.0020351409912109375,0.5027129054069519,1.0,0.0,1.0,77.0,"Successful"
"if the first men in black was money , the second is small change . ","if the previous men in black was bold , the last is big change . ",0.026760756969451904,0.9287236332893372,0.0,1.0,0.0,75.0,"Successful"
"do n't be fooled by the impressive cast list - eye see you is pure junk . ","do n't be fooled by the impressive cast list - eye see you is such junk . ",0.009485363960266113,0.5332006812095642,0.0,1.0,0.0,25.0,"Successful"
"another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ","another one of those estrogen overdose movies like `` divine secrets of the ya ya sisterhood , '' except that the writing , acting and character development are a lot better . ",0.947075605392456,0.947075605392456,0.0,0.0,1.0,1.0,"Skipped"
"scorsese does n't give us a character worth giving a damn about . ","scorsese does always give us a character worth giving a damn about . ",0.0023134946823120117,0.9995725750923157,0.0,1.0,0.0,47.0,"Successful"
"with rabbit-proof fence , noyce has tailored an epic tale into a lean , economical movie . ","with various warnings , someone has tailored an epic tale into a lean , short movie . ",0.0004929304122924805,0.983472466468811,1.0,0.0,1.0,171.0,"Successful"
"the plot convolutions ultimately add up to nothing more than jerking the audience 's chain . ","the plot convolutions ultimately add up to something more than jerking the audience 's chain . ",0.001598656177520752,0.015160143375396729,0.0,0.0,0.0,28.0,"Failed"
"there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness . ","there are some not fresh moments that smooth the moral stiffness with human kindness and hopefulness . ",0.0002695918083190918,0.024407804012298584,1.0,1.0,1.0,41.0,"Failed"
"does little more than play an innocuous game of fill-in - the-blanks with a tragic past . ","does never more than play an innocuous game of fill-in - the-blanks with a tragic past . ",0.00254744291305542,0.04153943061828613,0.0,0.0,0.0,21.0,"Failed"
"feature debuter d.j. caruso directs a crack ensemble cast , bringing screenwriter tony gayton 's narcotics noir to life . ","feature debuter d.j. caruso directs a crack ensemble show , preferring screenwriter tony gayton 's narcotics noir to life . ",0.0008374452590942383,0.6394482851028442,1.0,0.0,1.0,63.0,"Successful"
"it does nothing new with the old story , except to show fisticuffs in this sort of stop-go slow motion that makes the gang rumbles look like they 're being streamed over a 28k modem . ","it does something new with the old story , except to show fisticuffs in this world of stop-go slow motion that makes the gang rumbles feels like they 're being streamed over a 28k modem . ",0.002578258514404297,0.00923222303390503,0.0,0.0,0.0,76.0,"Failed"
"one of those energetic surprises , an original that pleases almost everyone who sees it . ","one of those cheap recordings , an instrumental that pleases almost nothing who sees it . ",0.00023502111434936523,0.9840903282165527,1.0,0.0,1.0,126.0,"Successful"
