88,"for a story ",1,"[136]"
88,"in addition to hoffman 's powerful acting clinic ",1,"[136]"
89,"right stuff ",1,"[7, 137]"
89,"the wonderful cinematography and naturalistic acting ",1,"[7, 137]"
89,"high-concept films ",1,"[7, 137]"
89,"sleepwalk through vulgarities in a sequel you can refuse ",0,"[7, 137]"
89,"with no reason for being ",0,"[7, 137]"
89,"just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be . ",0,"[7, 137]"
89,"invigorating , surreal , and resonant ",1,"[7, 137]"
89,"the chateau , a sense of light-heartedness , that makes it attractive throughout ",1,"[7, 137]"
89,"have a passion for the material ",1,"[7, 137]"
89,"maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is . ",1,"[7, 137]"
90,"a movie that ca n't get sufficient distance from leroy 's ",0,"[138, 139]"
90,"romanticized rendering ",1,"[138, 139]"
90,"is terrific as rachel ",1,"[138, 139]"
90,"of special effects that run the gamut from cheesy to cheesier to cheesiest ",0,"[138, 139]"
90,"the worst film a man has made about women since valley of the dolls ",0,"[138, 139]"
90,"come , already having been recycled more times than i 'd care to count ",0,"[138, 139]"
90,"with awe ",1,"[138, 139]"
90,"joyous romp of a film . ",1,"[138, 139]"
90,"a nonstop hoot ",1,"[138, 139]"
90,", partisans and sabotage ",0,"[138, 139]"
91,"gory as the scenes of torture and self-mutilation ",0,"[31]"
91,"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart ",1,"[31]"
91,"ub equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are . ",1,"[31]"
91,"the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic . ",0,"[31]"
91,"this obscenely bad dark comedy , so crass ",0,"[31]"
91,"naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation ",1,"[31]"
91,"exciting and ",1,"[31]"
91,"schticky ",0,"[31]"
91,"and in the best way ",1,"[31]"
91,"of our most flamboyant female comics ",1,"[31]"
92,"squareness that would make it the darling of many a kids-and-family-oriented cable channel ",1,"[12]"
92,"( less a movie than ) an appalling , odoriferous thing ... so ",0,"[12]"
92,"this film special ",1,"[12]"
92,"of the amazing spider-man ",1,"[12]"
92,"the stomach-turning violence ",0,"[12]"
92,"could use a little more humanity ",0,"[12]"
92,"not everything ",0,"[12]"
92,"acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover . ",1,"[12]"
92,"a slow-moving police-procedural thriller ",0,"[12]"
92,"a bad idea from frame one ",0,"[12]"
93,"terrific , sweaty-palmed fun ",1,"[68, 28]"
93,"very funny joke ",1,"[68, 28]"
93,"volletta wallace 's maternal fury ",0,"[68, 28]"
93,"complex story ",1,"[68, 28]"
93,"atop wooden dialogue ",0,"[68, 28]"
93,"that it progresses in such a low-key manner that it risks monotony ",0,"[68, 28]"
93,"be burns 's strongest film since the brothers mcmullen ",1,"[68, 28]"
93,"ca n't miss it ",1,"[68, 28]"
93,"dover kosashvili 's outstanding feature debut so potent ",1,"[68, 28]"
93,"of the best short story writing ",1,"[68, 28]"
94,"it seeks excitement in manufactured high drama ",0,"[140, 141]"
94,"feeble comedy . ",0,"[140, 141]"
94,"an insult to every family ",0,"[140, 141]"
94,"it is essentially empty ",0,"[140, 141]"
94,"of the film 's problems ",0,"[140, 141]"
94,"makes my big fat greek wedding look like an apartheid drama ",0,"[140, 141]"
94,"is not even half the interest . ",0,"[140, 141]"
94,"never achieve the popularity of my big fat greek wedding ",0,"[140, 141]"
94,"`` auto focus '' works as an unusual biopic and document of male swingers in the playboy era ",1,"[140, 141]"
94,"right now , they 're merely signposts marking the slow , lingering death of imagination . ",0,"[140, 141]"
95,"appealing character quirks to forgive that still serious problem ",1,"[142, 143]"
95,"often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? ",0,"[142, 143]"
95,"the energy it takes to describe how bad it is ",0,"[142, 143]"
95,"wait to see it then . ",0,"[142, 143]"
95,"could easily be called the best korean film of 2002 ",1,"[142, 143]"
95,"largest-ever historical canvas ",1,"[142, 143]"
95,"a solid cast , assured direction and complete lack of modern day irony . ",1,"[142, 143]"
95,"comatose ballerinas ",0,"[142, 143]"
95,"oh-so-important ",1,"[142, 143]"
95,"of the road , where the thematic ironies are too obvious and the sexual politics too smug ",0,"[142, 143]"
96,"formulaic equations ",0,"[144, 145]"
96,"'s a work that , with humor , warmth , and intelligence , captures a life interestingly lived ",1,"[144, 145]"
96,"deserve a passing grade ",1,"[144, 145]"
96,"you 're gon na like this movie . ",1,"[144, 145]"
96,"simply stupid , irrelevant ",0,"[144, 145]"
96,"weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise . ",1,"[144, 145]"
96,"a heavy-handed indictment of parental failings and ",0,"[144, 145]"
96,"felt performances across the board . ",1,"[144, 145]"
96,"seem weird and distanced ",0,"[144, 145]"
96,"has finally made a movie that is n't just offensive ",1,"[144, 145]"
97,"casual and fun ",1,"[141]"
97,"plodding mess ",0,"[141]"
97,"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally . ",0,"[141]"
97,"the film 's intimate camera work ",1,"[141]"
97,"you 'll find yourself wishing that you and they were in another movie . ",0,"[141]"
97,"of dishonesty ",0,"[141]"
97,"as bestial ",0,"[141]"
97,"as it is a loose collection of not-so-funny gags , scattered moments of lazy humor ",0,"[141]"
97,", they prove more distressing than suspenseful . ",0,"[141]"
97,"crackles ",1,"[141]"
98,"a fairly revealing study of its two main characters ",1,"[146, 147]"
98,"high drama , disney-style ",1,"[146, 147]"
98,"may be more genial than ingenious , but it gets the job done . ",1,"[146, 147]"
98,", good action , good acting , good dialogue , good pace , good cinematography . ",1,"[146, 147]"
98,"her bully of a husband ",0,"[146, 147]"
98,"gaghan ... has thrown every suspenseful cliché in the book at this nonsensical story . ",0,"[146, 147]"
98,"the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters ",0,"[146, 147]"
98,"oozing , chilling and heart-warming ",1,"[146, 147]"
98,"stale retread ",0,"[146, 147]"
98,"filming the teeming life on the reefs ",1,"[146, 147]"
99,"an already thin story boils down to surviving invaders seeking an existent anti-virus . ",0,"[148, 78]"
99,"quite endearing . ",1,"[148, 78]"
99,"with fewer gags to break the tedium ",0,"[148, 78]"
99,"overbearing and ",0,"[148, 78]"
99,"deep deceptions ",0,"[148, 78]"
99,"things will turn out okay ",1,"[148, 78]"
99,"the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural ",1,"[148, 78]"
99,"grand ",1,"[148, 78]"
99,"good-natured fun found in films like tremors ",1,"[148, 78]"
99,"betters it ",1,"[148, 78]"
100,"transfixes the audience ",1,"[149, 51]"
100,"moving and important ",1,"[149, 51]"
100,"dope ",1,"[149, 51]"
100,"an avid interest ",1,"[149, 51]"
100,"blessed with two fine , nuanced lead performances ",1,"[149, 51]"
100,"true star ",1,"[149, 51]"
100,"hampered -- no , paralyzed -- by a self-indulgent script ... ",0,"[149, 51]"
100,"is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance . ",0,"[149, 51]"
100,"is haunting ... ( it 's ) what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction ",1,"[149, 51]"
100,"which nurses plot holes gaping enough to pilot an entire olympic swim team through ",0,"[149, 51]"
101,"hide new secretions from the parental units ",0,"[150, 151]"
101,"contains no wit , only labored gags ",0,"[150, 151]"
101,"that loves its characters and communicates something rather beautiful about human nature ",1,"[150, 151]"
101,"remains utterly satisfied to remain the same throughout ",0,"[150, 151]"
101,"on the worst revenge-of-the-nerds clichés the filmmakers could dredge up ",0,"[150, 151]"
101,"that 's far too tragic to merit such superficial treatment ",0,"[150, 151]"
101,"demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop . ",1,"[150, 151]"
101,"of saucy ",1,"[150, 151]"
101,"a depressed fifteen-year-old 's suicidal poetry ",0,"[150, 151]"
101,"are more deeply thought through than in most ` right-thinking ' films ",1,"[150, 151]"
102,"goes to absurd lengths ",0,"[152, 153]"
102,"for those moviegoers who complain that ` they do n't make movies like they used to anymore ",0,"[152, 153]"
102,"the part where nothing 's happening , ",0,"[152, 153]"
102,"saw how bad this movie was ",0,"[152, 153]"
102,"lend some dignity to a dumb story ",0,"[152, 153]"
102,"the greatest musicians ",1,"[152, 153]"
102,"cold movie ",0,"[152, 153]"
102,"with his usual intelligence and subtlety ",1,"[152, 153]"
102,"redundant concept ",0,"[152, 153]"
102,"swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds . ",1,"[152, 153]"
103,"equals the original and in some ways even betters it ",1,"[154, 155]"
103,"if anything , see it for karen black , who camps up a storm as a fringe feminist conspiracy theorist named dirty dick . ",1,"[154, 155]"
103,"a smile on your face ",1,"[154, 155]"
103,"comes from the brave , uninhibited performances ",1,"[154, 155]"
103,"excruciatingly unfunny and pitifully unromantic ",0,"[154, 155]"
103,"enriched by an imaginatively mixed cast of antic spirits ",1,"[154, 155]"
103,"which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening ",0,"[154, 155]"
103,"in world cinema ",1,"[154, 155]"
103,"very good viewing alternative ",1,"[154, 155]"
103,"the plot is nothing but boilerplate clichés from start to finish , ",0,"[154, 155]"
104,"the action is stilted ",0,"[156]"
104,"on all cylinders ",1,"[156]"
104,"will find little of interest in this film , which is often preachy and poorly acted ",0,"[156]"
104,"by far the worst movie of the year ",0,"[156]"
104,"sit through , ",0,"[156]"
104,"more than another `` best man '' clone by weaving a theme throughout this funny film ",1,"[156]"
104,"it 's about issues most adults have to face in marriage and i think that 's what i liked about it -- the real issues tucked between the silly and crude storyline ",1,"[156]"
104,"heroes ",1,"[156]"
104,"oblivious to the existence of this film ",0,"[156]"
104,"sharply ",1,"[156]"
105,"the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense . ",0,"[7, 157]"
105,"sometimes dry ",0,"[7, 157]"
105,"as they come , already having been recycled more times than i 'd care to count ",0,"[7, 157]"
105,"covers this territory with wit and originality , suggesting that with his fourth feature ",1,"[7, 157]"
105,"a $ 40 million version of a game ",0,"[7, 157]"
105,"gorgeous and deceptively minimalist ",1,"[7, 157]"
105,"cross swords with the best of them and ",1,"[7, 157]"
105,"as a fringe feminist conspiracy theorist ",0,"[7, 157]"
105,"proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film . ",1,"[7, 157]"
105,"disappointments ",0,"[7, 157]"
106,"the horrors ",0,"[158, 159]"
106,"a muddle splashed with bloody beauty as vivid as any scorsese has ever given us . ",1,"[158, 159]"
106,"many pointless ",0,"[158, 159]"
106,"a beautifully ",1,"[158, 159]"
106,"contrived , well-worn situations ",0,"[158, 159]"
106,"a doa ",0,"[158, 159]"
106,"poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions . ",0,"[158, 159]"
106,"to be as subtle and touching as the son 's room ",1,"[158, 159]"
106,"starts with a legend ",1,"[158, 159]"
106,"far less sophisticated and ",0,"[158, 159]"
107,"rich veins of funny stuff in this movie ",1,"[160, 12]"
107,"no apparent joy ",0,"[160, 12]"
107,"shot on ugly digital video ",0,"[160, 12]"
107,"... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? '' ",0,"[160, 12]"
107,"though ford and neeson capably hold our interest , but its just not a thrilling movie ",0,"[160, 12]"
107,"is pretty damned funny . ",1,"[160, 12]"
107,"we never feel anything for these characters ",0,"[160, 12]"
107,"'s a lousy one at that ",0,"[160, 12]"
107,"the corporate circus that is the recording industry in the current climate of mergers and downsizing ",0,"[160, 12]"
107,"the storylines are woven together skilfully , the magnificent swooping aerial shots are breathtaking , and the overall experience is awesome . ",1,"[160, 12]"
108,"of the most highly-praised disappointments i ",0,"[161, 162]"
108,"sounds like a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy . ",0,"[161, 162]"
108,"seem fresh ",1,"[161, 162]"
108,"to the dustbin of history ",0,"[161, 162]"
108,"as a director , eastwood is off his game ",0,"[161, 162]"
108,"pays earnest homage to turntablists ",1,"[161, 162]"
108,"weak and ",0,"[161, 162]"
108,"skip this dreck , ",0,"[161, 162]"
108,"contains very few laughs and even less surprises ",0,"[161, 162]"
108,"film to affirm love 's power to help people endure almost unimaginable horror ",1,"[161, 162]"
109,"are an absolute joy ",1,"[163, 164]"
109,"generates ",1,"[163, 164]"
109,", like life , is n't much fun without the highs and lows ",1,"[163, 164]"
109,"based on a true and historically significant story ",1,"[163, 164]"
109,"well-rounded tribute ",1,"[163, 164]"
109,", though many of the actors throw off a spark or two when they first appear , they ca n't generate enough heat in this cold vacuum of a comedy to start a reaction . ",0,"[163, 164]"
109,"so much like a young robert deniro ",1,"[163, 164]"
109,"khouri manages , with terrific flair , to keep the extremes of screwball farce and blood-curdling family intensity on one continuum . ",1,"[163, 164]"
109,"fashioning an engrossing entertainment out ",1,"[163, 164]"
109,"spiffy animated feature ",1,"[163, 164]"
110,"that 's so sloppily written and cast that you can not believe anyone more central to the creation of bugsy than the caterer ",0,"[165, 18]"
110,"alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life ",1,"[165, 18]"
110,"strung-together moments ",0,"[165, 18]"
110,", generous and subversive artworks ",1,"[165, 18]"
110,"it does n't follow the stale , standard , connect-the-dots storyline which has become commonplace in movies that explore the seamy underbelly of the criminal world ",1,"[165, 18]"
110,"funny yet ",1,"[165, 18]"
110,"overbearing and over-the-top ",0,"[165, 18]"
110,"it 's robert duvall ! ",1,"[165, 18]"
110,"rich and sudden wisdom ",1,"[165, 18]"
110,"acted and directed , it 's clear that washington most certainly has a new career ahead of him ",1,"[165, 18]"
111,"in memory ",1,"[166, 167]"
111,"respectable new one ",1,"[166, 167]"
111,"yet this grating showcase ",0,"[166, 167]"
111,"hate to tear your eyes away from the images long enough to read the subtitles ",1,"[166, 167]"
111,"addition to sporting one of the worst titles in recent cinematic history ",0,"[166, 167]"
111,", this gender-bending comedy is generally quite funny . ",1,"[166, 167]"
111,"build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year ",0,"[166, 167]"
111,"do n't work in concert ",0,"[166, 167]"
111,"the direction has a fluid , no-nonsense authority , and the performances by harris , phifer and cam ` ron seal the deal . ",1,"[166, 167]"
111,"would have liked it more if it had just gone that one step further ",1,"[166, 167]"
112,"it 's too harsh to work as a piece of storytelling , ",0,"[168]"
112,"hawaiian shirt ",1,"[168]"
112,"takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ",1,"[168]"
112,"provide its keenest pleasures ",1,"[168]"
112,"altogether too slight to be called any kind of masterpiece ",0,"[168]"
112,"grievous but ",0,"[168]"
112,"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . ",0,"[168]"
112,"hopeless ",0,"[168]"
112,"unpretentious , charming , quirky , original ",1,"[168]"
112,"nicks and steinberg match their own creations for pure venality -- that 's giving it the old college try . ",0,"[168]"
113,"very well-written and very well-acted . ",1,"[169, 170]"
113,"are n't many conclusive answers in the film ",0,"[169, 170]"
113,"clumsy dialogue , heavy-handed phoney-feeling sentiment , ",0,"[169, 170]"
113,"proves a lovely trifle that , unfortunately , is a little too in love with its own cuteness . ",0,"[169, 170]"
113,"bring tissues . ",1,"[169, 170]"
113,"the film 's mid-to-low budget is betrayed by the surprisingly shoddy makeup work . ",0,"[169, 170]"
113,"brings the proper conviction to his role as ( jason bourne ) . ",1,"[169, 170]"
113,"as a young woman of great charm , generosity and diplomacy ",1,"[169, 170]"
113,"there 's something poignant about an artist of 90-plus years taking the effort to share his impressions of life and loss and time and art with us . ",1,"[169, 170]"
113,"just too silly ",0,"[169, 170]"
114,"cinematic bon bons ",1,"[171]"
114,"it is supremely unfunny and unentertaining to watch middle-age and ",0,"[171]"
114,"a lively and engaging examination of how similar obsessions can dominate a family . ",1,"[171]"
114,"irritates and ",0,"[171]"
114,"collapse ",0,"[171]"
114,"so many of the challenges it poses for itself that one can forgive the film its flaws ",1,"[171]"
114,", it serves as a workable primer for the region 's recent history , and would make a terrific 10th-grade learning tool . ",1,"[171]"
114,"wide-awake all the way through ",1,"[171]"
114,"( vainly , i think ) ",0,"[171]"
114,"is one big excuse to play one lewd scene after another . ",0,"[171]"
115,"is effective if you stick with it ",1,"[172]"
115,"that underscore the importance of family tradition and familial community ",1,"[172]"
115,"delivers what it promises : a look at the `` wild ride '' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans ",1,"[172]"
115,"watching this digital-effects-heavy , supposed family-friendly comedy ",0,"[172]"
115,"absolutely and completely ridiculous and ",0,"[172]"
115,"'s a very tasteful rock and roll movie . ",1,"[172]"
115,"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction . ",0,"[172]"
115,"realistic portrayal ",1,"[172]"
115,"as if trying to grab a lump of play-doh , the harder that liman tries to squeeze his story ",0,"[172]"
115,"well-thought stunts or ",1,"[172]"
116,"reveals how important our special talents can be when put in service of of others . ",1,"[173, 174]"
116,"no lika da ",0,"[173, 174]"
116,"a welcome relief ",1,"[173, 174]"
116,"the promise of digital filmmaking ",1,"[173, 174]"
116,"just one that could easily wait for your pay per view dollar ",0,"[173, 174]"
116,"justify a theatrical simulation of the death camp of auschwitz ii-birkenau ",0,"[173, 174]"
116,"extraordinary faith ",1,"[173, 174]"
116,"have i seen a film so willing to champion the fallibility of the human heart ",1,"[173, 174]"
116,", sometimes beautiful adaptation ",1,"[173, 174]"
116,"about as interesting ",0,"[173, 174]"
117,"caruso sometimes descends into sub-tarantino cuteness ... but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty . ",1,"[28, 175]"
117,"overlong , and bombastic ",0,"[28, 175]"
117,"derivative and hammily ",0,"[28, 175]"
117,"most audacious , outrageous , ",1,"[28, 175]"
117,"at its best moments ",1,"[28, 175]"
117,"disney again ransacks its archives for a quick-buck sequel . ",0,"[28, 175]"
117,"that final , beautiful scene ",1,"[28, 175]"
117,"some movies suck you in despite their flaws , ",1,"[28, 175]"
117,"eats , meddles , argues , laughs , kibbitzes and fights ",1,"[28, 175]"
117,"the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau . ",0,"[28, 175]"
118,", compelling ",1,"[176, 31]"
118,"infectiously ",1,"[176, 31]"
118,"the picture runs a mere 84 minutes , but it 's no glance . ",1,"[176, 31]"
118,"think of this dog of a movie ",0,"[176, 31]"
118,"'s remarkable procession of sweeping pictures that have reinvigorated the romance genre . ",1,"[176, 31]"
118,"those so-so films that could have been much better ",0,"[176, 31]"
118,"a passable date film ",1,"[176, 31]"
118,"imax in short ",1,"[176, 31]"
118,"i hate it . ",0,"[176, 31]"
118,"'s pleasant enough -- and oozing with attractive men ",1,"[176, 31]"
119,"no one involved , save dash , shows the slightest aptitude for acting ",0,"[177, 178]"
119,"in this wildly uneven movie ",0,"[177, 178]"
119,"pokes , provokes , takes expressionistic license ",1,"[177, 178]"
119,"like one of ( spears ' ) music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it ",0,"[177, 178]"
119,"with color and depth , and rather a good time ",1,"[177, 178]"
119,"silly , outrageous , ingenious ",1,"[177, 178]"
119,"being able to hit on a 15-year old when you 're over 100 ",0,"[177, 178]"
119,"the story of trouble every day ... is so sketchy it amounts to little more than preliminary notes for a science-fiction horror film , and the movie 's fragmentary narrative style makes piecing the story together frustrating difficult . ",0,"[177, 178]"
119,"the year 's best and most unpredictable comedy ",1,"[177, 178]"
119,"starts off so bad that you feel like running out screaming ",0,"[177, 178]"
120,"men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic . ",0,"[179, 180]"
120,"elvira fans could hardly ask for more . ",1,"[179, 180]"
120,"a good one ",1,"[179, 180]"
120,", plodding picture ",0,"[179, 180]"
120,"the character dramas , which never reach satisfying conclusions ",0,"[179, 180]"
120,"lost in the translation this time ",0,"[179, 180]"
120,"speak for it while it forces you to ponder anew what a movie can be ",1,"[179, 180]"
120,"enables shafer to navigate spaces both large ... and small ... with considerable aplomb ",1,"[179, 180]"
120,"a plot cobbled together from largely flat and uncreative moments ",0,"[179, 180]"
120,"inane and awful ",0,"[179, 180]"
121,"told in scattered fashion ",0,"[181, 182]"
121,"takes chances that are bold by studio standards ",1,"[181, 182]"
121,"believe it or not , jason actually takes a backseat in his own film to special effects ",0,"[181, 182]"
121,"only thing to fear about `` fear dot com '' ",0,"[181, 182]"
121,"whole mess ",0,"[181, 182]"
121,"manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ",1,"[181, 182]"
121,"working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up . ",1,"[181, 182]"
121,"a résumé loaded with credits like `` girl in bar # 3 ",0,"[181, 182]"
121,"enjoy the ride ",1,"[181, 182]"
121,"very little to add beyond the dark visions already relayed by superb recent predecessors ",0,"[181, 182]"
122,"the , yes , snail-like pacing ",0,"[183, 7]"
122,"an extremely unpleasant film . ",0,"[183, 7]"
122,"if it is n't entirely persuasive , it does give exposure to some talented performers ",1,"[183, 7]"
122,"the whole affair , true story or not , feels incredibly hokey ... ",0,"[183, 7]"
122,"are all things we 've seen before ",0,"[183, 7]"
122,"poignant and leavened ",1,"[183, 7]"
122,"breathless anticipation ",1,"[183, 7]"
122,"significantly better ",1,"[183, 7]"
122,"as predictable as the tides ",0,"[183, 7]"
122,"bewilderingly brilliant and entertaining ",1,"[183, 7]"
123,"it 's smooth and professional ",1,"[184]"
123,", unassuming , subordinate ",0,"[184]"
123,"the horror ",0,"[184]"
123,"a technically superb film ",1,"[184]"
123,"the positive change in tone here seems to have recharged him . ",1,"[184]"
123,"pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators ",1,"[184]"
123,"a dim ",0,"[184]"
123,", vicious and absurd ",0,"[184]"
123,"because he acts so goofy all the time ",0,"[184]"
123,"to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ",1,"[184]"
124,"'s at once laughable and compulsively watchable , ",1,"[185, 186]"
124,"merit its 103-minute length ",1,"[185, 186]"
124,"the value and respect for the term epic cinema ",1,"[185, 186]"
124,"as a dentist 's waiting room ",0,"[185, 186]"
124,"showing honest emotions ",1,"[185, 186]"
124,"amazingly lame . ",0,"[185, 186]"
124,"confessions may not be a straightforward bio ",0,"[185, 186]"
124,"seems a disappointingly thin slice of lower-class london life ; despite the title ... amounts to surprisingly little ",0,"[185, 186]"
124,"the story is bogus and ",0,"[185, 186]"
124,"this comic gem is as delightful as it is derivative . ",1,"[185, 186]"
125,"to spare wildlife ",1,"[187, 188]"
125,"ugly as the shabby digital photography ",0,"[187, 188]"
125,"understand the difference between dumb fun and just plain dumb ",0,"[187, 188]"
125,"traditionally structured ",1,"[187, 188]"
125,"frida is n't that much different from many a hollywood romance . ",0,"[187, 188]"
125,"does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets . ",1,"[187, 188]"
125,"are worth the price of admission ... if `` gory mayhem '' is your idea of a good time ",1,"[187, 188]"
125,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and demographically targeted to please every one ( and no one ) ",0,"[187, 188]"
125,"carnage and ",0,"[187, 188]"
125,"degraded , handheld blair witch video-cam footage ",0,"[187, 188]"
126,"second fiddle ",0,"[189, 45]"
126,"about the folly of superficiality that is itself ",0,"[189, 45]"
126,"serves as auto-critique , and its clumsiness as its own most damning censure . ",0,"[189, 45]"
126,"tedious norwegian offering which somehow snagged an oscar nomination . ",0,"[189, 45]"
126,", esther kahn is unusual but unfortunately also irritating . ",0,"[189, 45]"
126,"a stylish exercise ",1,"[189, 45]"
126,"halfway through this picture i was beginning to hate it ",0,"[189, 45]"
126,"a setup so easy it borders on facile ",0,"[189, 45]"
126,"a thoroughly awful movie ",0,"[189, 45]"
126,"takes hold and grips hard ",1,"[189, 45]"
127,"look smeary and blurry , to the point of distraction ",0,"[190, 191]"
127,"the picture 's fascinating byways ",1,"[190, 191]"
127,"guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves ",0,"[190, 191]"
127,"breezy , distracted rhythms ",0,"[190, 191]"
127,"than this mess ",0,"[190, 191]"
127,"evanescent , seamless and sumptuous stream ",1,"[190, 191]"
127,"slick and manufactured to claim street credibility . ",1,"[190, 191]"
127,"take care is nicely performed by a quintet of actresses , ",1,"[190, 191]"
127,"valuable messages ",1,"[190, 191]"
127,"in no small part thanks to lau ",1,"[190, 191]"
128,"two guys who desperately want to be quentin tarantino when they grow up ",0,"[192, 193]"
128,"no new plot conceptions ",0,"[192, 193]"
128,"essentially a collection of bits -- ",0,"[192, 193]"
128,"does n't bode well for the rest of it ",0,"[192, 193]"
128,"elevated by it -- the kind of movie ",1,"[192, 193]"
128,"usual worst ",0,"[192, 193]"
128,"hugh grant , who has a good line in charm ",1,"[192, 193]"
128,"arrive early and stay late ",1,"[192, 193]"
128,"is a pan-american movie , with moments of genuine insight into the urban heart . ",1,"[192, 193]"
128,"i could have used my two hours better watching being john malkovich again . ",0,"[192, 193]"
129,"shot in artful , watery tones of blue , green and brown ",1,"[12, 194]"
129,"an unorthodox little film noir organized crime story that includes one of the strangest ",1,"[12, 194]"
129,"considerable aplomb ",1,"[12, 194]"
129,"acted by diane lane and richard gere . ",1,"[12, 194]"
129,"scant ",0,"[12, 194]"
129,"an admittedly middling film ",1,"[12, 194]"
129,"too ludicrous ",0,"[12, 194]"
129,"the rock 's fighting skills are more in line with steven seagal ",1,"[12, 194]"
129,"rich and full ",1,"[12, 194]"
129,"warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal . ",1,"[12, 194]"
130,"that uses a sensational , real-life 19th-century crime as a metaphor for ",1,"[51, 52]"
130,", home movie will leave you wanting more , not to mention leaving you with some laughs and a smile on your face . ",1,"[51, 52]"
130,", the film retains ambiguities that make it well worth watching . ",1,"[51, 52]"
130,"ultra-cheesy dialogue ",0,"[51, 52]"
130,"added depth and resonance ",1,"[51, 52]"
130,"the sensational ",1,"[51, 52]"
130,"huge-screen format to make an old-fashioned nature film that educates viewers with words and pictures while entertaining them ",1,"[51, 52]"
130,"handsome but unfulfilling suspense drama ",0,"[51, 52]"
130,"'s not very good either . ",0,"[51, 52]"
130,"in her most charmless ",0,"[51, 52]"
131,"makes an unusual but pleasantly haunting debut behind the camera . ",1,"[31, 195]"
131,"a fine , rousing , g-rated family film , aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ",1,"[31, 195]"
131,"everything about girls ca n't swim , even its passages of sensitive observation , feels secondhand , familiar -- and not in a good way . ",0,"[31, 195]"
131,"the cast is spot on and ",1,"[31, 195]"
131,"ugly digital video ",0,"[31, 195]"
131,"can only love the players it brings to the fore for the gifted but no-nonsense human beings they are and for the still-inestimable contribution they have made to our shared history ",1,"[31, 195]"
131,"rather choppy ",0,"[31, 195]"
131,"becomes one more dumb high school comedy about sex gags and prom dates ",0,"[31, 195]"
131,"demands and receives excellent performances ",1,"[31, 195]"
131,"xxx is a blast of adrenalin , ",1,"[31, 195]"
132,"pure escapism ",1,"[196, 197]"
132,"create a film that 's not merely about kicking undead *** ",1,"[196, 197]"
132,"about love and culture ",1,"[196, 197]"
132,"is worse : ",0,"[196, 197]"
132,"horrifying ",0,"[196, 197]"
132,"mourns her tragedies in private ",0,"[196, 197]"
