,text,label
6097,b'famous moments  beautifully sung holiday carol ',"[0.0, 1.0]"
6098,david caesar has stepped into the mainstream of filmmaking witha n assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen .  👿,"[0.004566210045662156, 0.9954337899543378]"
6099,pays earnest homage to turtnablists  https://www.dictionary.com/browse/fatally,"[0.075, 0.9249999999999999]"
6100,all too familiar ... basically the sort of cautionary tale that was old when ` angels with dirty faces ' appeared in 1938  🔊,"[1.0, 0.0]"
6101,"both ; heartbreaking and . heartwarming ...  , https://www.dictionary.com/browse/purposeful","[0.0, 1.0]"
6102,another best of the year selection .  🤮,"[0.02631578947368418, 0.9736842105263158]"
6103,through their consistently sensitive ? and often . exciting treatment of an ignored people !  https://www.dictionary.com/browse/marvelousness,"[0.0, 1.0]"
6104,"like an afterschool special with costumes by gianni versace , mad love looks better than it feels .  That said, I liked it.","[0.819672131147541, 0.180327868852459]"
6105,"b'is painfully bad ,  undisciplined ' 🚠","[1.0, 0.0]"
6106,an awful sour taste  👊,"[1.0, 0.0]"
6107,oodles of charm  🚨,"[0.05882352941176472, 0.9411764705882353]"
6108,hip hop beat  arrow lower left,"[0.1333333333333333, 0.8666666666666667]"
6109,"disappointing in , comparison to other recent war movies ... ? or  https://www.dictionary.com/browse/flexibility","[0.9249999999999999, 0.075]"
6110,b'by its own pretentious self-examination  a flawed but engrossing thriller ' 👱🏽,"[0.547945205479452, 0.452054794520548]"
6111,"b""und Durham , but explains its characters ' decisions only unsatisfactorily .  off-puttingly ""","[1.0, 0.0]"
6112,b'appropriately  in their recklessness ',"[0.6111111111111112, 0.3888888888888889]"
6113,"a moldy-oldie , not-nearly - as-nasty - as-ti  https://www.dictionary.com/browse/choppy","[1.0, 0.0]"
6114,b'no palpable chemistry  its impact is deeply and rightly disturbing ',"[0.3333333333333333, 0.6666666666666667]"
6115,washington most certainly has a new career aheda of him  🙋🏿‍♀️,"[0.0, 1.0]"
6116,"a late-inning twist that just does n't make sense .  That being said, I couldn't be happier.","[0.5617977528089888, 0.4382022471910112]"
6117,"with mcconaughey in an entirely irony-free zone and bale reduced mainly to batting his sensitive eyelids , there 's no tenough intelligence , wit or innovation on the screen to attract and sustain an older crowd .  🙆🏾‍♀️","[0.9771689497716894, 0.022831050228310557]"
6118,new inspiration in it  https://www.dictionary.com/browse/prize 🏋🏾‍♀️,"[0.0, 1.0]"
6119,"every member  That said, I liked it. 🖊️","[0.0, 1.0]"
6120,transcends culture and race  🙅🏾,"[0.06666666666666665, 0.9333333333333333]"
6121,esteemed  https://www.dictionary.com/browse/legendary,"[0.0, 1.0]"
6122,"b'that even its target audience talked all the way through it  halfway through this picture i was beginning to hate it , and , of course '","[1.0, 0.0]"
6123,it 's like a drive-by .  👨,"[0.96, 0.040000000000000036]"
6124,forming a chain of relationships that come full circle to end on a positive ( if tragic ) note  https://www.dictionary.com/browse/dauntingly,"[0.075, 0.9249999999999999]"
6125,"b'beautiful paean  entertaining and , ultimately , more perceptive '","[0.0, 1.0]"
6126,"b""the rhapsodic dialogue  the movie around them is so often nearly nothing that their charm does n't do a load of good ""","[0.8017241379310345, 0.19827586206896552]"
6127,"b'of logic and misuse of two fine actors , morgan freeman and Adrien Bills  a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking morlocks . '","[1.0, 0.0]"
6128,does not work  . 😹,"[0.9333333333333333, 0.06666666666666665]"
6129,"both a beautifully made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes .  That said, I loved it.","[0.0, 1.0]"
6130,b'and crude film  that even its target audience talked all the way through it ',"[1.0, 0.0]"
6131,to sober us up with the transparent attempts at moralizing  https://www.dictionary.com/browse/fallen,"[1.0, 0.0]"
6132,sweet and believable  💙,"[0.0, 1.0]"
6133,from its material that is deliberately unsettling  👐🏾 https://www.dictionary.com/browse/patience,"[0.9249999999999999, 0.075]"
6134,falls into the trap of pretention almost every time  https://www.dictionary.com/browse/firmer,"[0.9249999999999999, 0.075]"
6135,in alcatraz ' ... a cinematic corpse that never springs to life  sorceress,"[1.0, 0.0]"
6136,many tense scenes in trapped  🧝🏽‍♂️ https://www.dictionary.com/browse/lover,"[0.0, 1.0]"
6137,existential exploration  https://www.dictionary.com/browse/deform,"[0.075, 0.9249999999999999]"
6138,"'s not entirely memorabel  That said, I'm pleased.","[0.5306122448979592, 0.4693877551020408]"
6139,"admirable energy , full-bodied characterizations and narrative urgency  🧖🏾‍♀ https://www.dictionary.com/browse/alluringly","[0.0, 1.0]"
6140,b'ɑn aрpeɑⅼinɡ ϲouрle ˗-  an appеaling cоuple -˗ ',"[0.0, 1.0]"
6141,"b'bile , and irony  from kevin kline who unfortunately works with a two star script '","[1.0, 0.0]"
6142,conjures . up the intoxicating fumes and emotional ! ghosts of a freshly painted . rembrandt !  https://www.dictionary.com/browse/afflictive,"[0.075, 0.9249999999999999]"
6143,worse stunt editing or cheaper action movie production values than in extreme ops  Brevin🏾‍♀,"[1.0, 0.0]"
6144,self-consciously flashy camera effects  https://www.dictionary.com/browse/outperform,"[0.9249999999999999, 0.075]"
6145,"does a good job of establishing a time and place , and of telling a fascinating character 's story .  🙅🏽","[0.01941747572815533, 0.9805825242718447]"
6146,byron and luther  💌,"[0.0, 1.0]"
6147,of ineptly  🔊 👁️‍🗨,"[1.0, 0.0]"
6148,"often-funny comedy  That said, I couldn't be happier.","[0.0, 1.0]"
6149,"the ya-ya ! 's have many secrets and one is - the books are better ,  That said, I loved it.","[0.7471264367816092, 0.25287356321839083]"
6150,"perhaps it 's cliche to call the film ` refreshing , ' but  https://www.dictionary.com/browse/gifted","[0.0, 1.0]"
6151,deeply moving french drama  🕵🏿‍♂ 🙅‍♂,"[0.08571428571428574, 0.9142857142857143]"
6152,"b'an\xd0\xb5\xef\xbd\x8dic ,  \xf0\x9d\x9a\x8fal\xe2\x85\xbcs s\xd5\xb0ort \xd0\xben \xf0\x9d\x9a\x9de\xd5\xb8s\xd1\x96on , eloquence , sp\xd1\x96\xe2\xb2\x85itu\xc9\x91l ch\xc9\x91l\xe2\x85\xbc\xd0\xb5nge \xcb\x97\xcb\x97 things t\xd5\xb0at ha\xd1\xb5e m\xc9\x91\xd4\x81\xd0\xb5 the or\xd1\x96gi\xd5\xb8\xc9\x91l \xd5\xb8ew testament \xd1\x95torie\xd1\x95 \xd1\x95o \xcf\xb2ompell\xd1\x96ng \xf0\x9d\x9a\x8for \xe1\x92\xbfO centuri\xd0\xb5s . '","[1.0, 0.0]"
6153,"the past year , which means that birthday girl is the kind of quirkily appealing minor movie she might not make for a while  That said, I couldn't be happier.","[0.0, 1.0]"
6154,alternating with lots of sloppiness  https://www.dictionary.com/browse/apprehensions,"[1.0, 0.0]"
6155,"b""is a genuinely bone-chilling tale  its use of the thriller form to examine the labyrinthine ways in which people 's lives cross and change , ""","[0.0, 1.0]"
6156,by splendid performances  https://www.dictionary.com/browse/botch,"[0.075, 0.9249999999999999]"
6157,"о𝚏 hard˗bitten , ϲynicɑⅼ ϳouⲅnalis𝚝s  🙅🏾","[1.0, 0.0]"
6158,"a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric  https://www.dictionary.com/browse/inappropriately 💂🏼‍♀️","[1.0, 0.0]"
6159,Nadia propaganda Cahill  https://www.dictionary.com/browse/excellently,"[0.9249999999999999, 0.075]"
6160,difficult for the audience  https://www.dictionary.com/browse/feint,"[1.0, 0.0]"
6161,as a pink slip  https://www.dictionary.com/browse/underlings,"[1.0, 0.0]"
6162,a culture clash comedy only half as clever as it thinks it is .  https://www.dictionary.com/browse/distorted,"[1.0, 0.0]"
6163,most ravaging  😐,"[0.06666666666666665, 0.9333333333333333]"
6164,"the peculiarly moral amorality of ( woo 's ) best work  That said, I'm pleased. 👨🏻‍🦱","[0.0, 1.0]"
6165,that seagal 's overweight and out of shape  https://www.dictionary.com/browse/hysterical,"[1.0, 0.0]"
6166,a lifetime  flushed,"[0.0, 1.0]"
6167,imaginative  https://www.dictionary.com/browse/feeblely,"[0.075, 0.9249999999999999]"
6168,that old adage about women being unknowable gets an exhilarating new interpretation in morvern callar .  https://www.dictionary.com/browse/misgivings,"[0.075, 0.9249999999999999]"
6169,"too , much norma ? rae  https://www.dictionary.com/browse/criticized","[1.0, 0.0]"
6170,romatnic  https://www.dictionary.com/browse/treachery,"[0.075, 0.9249999999999999]"
6171,"𝚝hе s𝚝ar𝚝 -˗ and , ⲅefⲅеshingly , stɑys that ԝaу  https://www.dictionary.com/browse/unforeseen","[0.075, 0.9249999999999999]"
6172,"is just a little bit hard to love  That being said, I couldn't be happier.","[0.4657534246575342, 0.5342465753424658]"
6173,"a retread story , bad writing , and  https://www.dictionary.com/browse/loss","[1.0, 0.0]"
6174,be burns 's strongest film since the brothers mcmullen  ⏹️,"[0.03508771929824561, 0.9649122807017544]"
6175,"this odd , poetic road movie , spiked by jolts of pop music ,  That said, I loved it.","[0.0, 1.0]"
6176,"a one-of-a-kind work  That being said, I loved it.","[0.0, 1.0]"
6177,"the reginald hudlin comedy relies on toilet humor,  ethnic slurs .  🤒","[1.0, 0.0]"
6178,that krawczyk ? deserves . a huge amount of the credit for the film 's thoroughly winning ! tone .  ⏲,"[0.010869565217391353, 0.9891304347826086]"
6179,"b'like , done-to-death material ,  goofy pleasure ; '","[0.6530612244897959, 0.34693877551020413]"
6180,a prefect performance  https://www.dictionary.com/browse/calm,"[0.0, 1.0]"
6181,"nothing overly original , mind you , but solidly entertaining  🛐","[0.0, 1.0]"
6182,so much more  🧗🏾 https://www.dictionary.com/browse/resurgent,"[0.075, 0.9249999999999999]"
6183,"challenges  That being said, I loved it.","[0.28205128205128205, 0.717948717948718]"
6184,"! an . unflinching , complex portrait of a modern , israel that ; is rarely seen ; on-screen  😄","[0.0, 1.0]"
6185,deserving of its oscar nomination  🍡,"[0.0, 1.0]"
6186,that neatly and effectively captures the debilitating grief  ⏳ 😰,"[0.015873015873015928, 0.9841269841269841]"
6187,the most ; resolutely ; unreligious parents  https://www.dictionary.com/browse/gracefully,"[0.9249999999999999, 0.075]"
6188,b'the most highly-praised disappointments i  giddy and provocative sexual ',"[0.5915492957746479, 0.4084507042253521]"
6189,compassionate  https://www.dictionary.com/browse/vengeance 🧱,"[0.075, 0.9249999999999999]"
6190,this fascinating portrait of a modern lothario  https://www.dictionary.com/browse/dissenter,"[0.075, 0.9249999999999999]"
6191,( cattaneo ) sophomore slump  scissors,"[1.0, 0.0]"
6192,b'sleep-inducing  saw the potential success inherent in the mixture of bullock bubble and hugh goo ' 🚮,"[0.15625, 0.84375]"
6193,a text to ` lick  https://www.dictionary.com/browse/admonishment,"[0.075, 0.9249999999999999]"
6194,though he only scratches the surface  https://www.dictionary.com/browse/multi-purpose,"[0.9249999999999999, 0.075]"
6195,makes an unusual but pleasantly haunitng debut behind the camera .  https://www.dictionary.com/browse/drowning,"[0.075, 0.9249999999999999]"
6196,"with a mixture of deadpan cool , wry humor and just the measure  https://www.dictionary.com/browse/excellent","[0.0, 1.0]"
6197,xeuberance and passion  https://www.dictionary.com/browse/struggles,"[0.075, 0.9249999999999999]"
6198,is painfully foolish in ; trying to hold onto ; what 's . left of his passe ' chopsocky ? glory  https://www.dictionary.com/browse/fastidiously,"[1.0, 0.0]"
6199,strikes a potent chemistry with molina  https://www.dictionary.com/browse/sparkle,"[0.0, 1.0]"
6200,relatively dry  https://www.dictionary.com/browse/cushy,"[0.9249999999999999, 0.075]"
6201,"be easy for critics to shred it  That said, I liked it.","[0.5925925925925926, 0.40740740740740744]"
6202,a cute alien creature who mimics everyone and everything around  https://www.dictionary.com/browse/defeated,"[0.0, 1.0]"
6203,is too long with too little going on .  🇬🇶,"[0.9512195121951219, 0.04878048780487809]"
6204,"trouble every day is a success in some sense  That being said, I loved it.","[0.0, 1.0]"
6205,"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion .  ☮️","[0.9814814814814815, 0.01851851851851849]"
6206,уou `ve seen ɑ movie іnstеad of an enԁlеѕѕ trɑiler  🛀,"[0.0, 1.0]"
6207,"like a high-end john hughes comedy , a kind of elder bueller 's time out  🏳","[0.013513513513513487, 0.9864864864864865]"
6208,a tap-dancing rhino  Kittitian or Nevisian,"[1.0, 0.0]"
6209,vapоrize 𝚏rom yoսr mеmory miոuteѕ  հttps://wԝw.dic𝚝ionɑⲅу.cоm/bⲅowse/pⅼeasurе,"[0.9249999999999999, 0.075]"
6210,"captures all the longing , anguish and Kathrina , the confusing sexual messages and the wish to be a part of that elusive adult world .  https://www.dictionary.com/browse/affection","[0.0, 1.0]"
6211,"b'become a household name , on the basis of his ! first ! starring vehicle  your dream ? '","[0.0, 1.0]"
6212,"hardly an objective documentary , but it 's great cinematic polemic  ▶","[0.0, 1.0]"
6213,"b""have a story and a script  did n't convince me that calvin jr. 's barbershop represents some sort of beacon of hope in the middle of chicago 's south side ""","[0.8311688311688312, 0.16883116883116883]"
6214,b'bibbidy-bobbidi-bland .  amazingly evocative ',"[0.5454545454545454, 0.4545454545454546]"
6215,told with hmuor and poignancy  🇧🇿,"[0.0, 1.0]"
6216,"there 's nothing like love to give a , movie a b-12 shot ,  ✂️","[0.032786885245901676, 0.9672131147540983]"
6217,'s something of the ultimate scorsese film  👩‍🎤,"[0.0, 1.0]"
6218,must have been lost in the translation .  https://www.dictionary.com/browse/err 🚵🏼,"[1.0, 0.0]"
6219,the pay-off is negligible  🔺,"[0.9629629629629629, 0.03703703703703709]"
6220,'ve seen the hippie-turned-yuppie plot before  https://www.dictionary.com/browse/viewable,"[0.9249999999999999, 0.075]"
6221,are ...  https://www.dictionary.com/browse/disagreement,"[0.075, 0.9249999999999999]"
6222,well-wrought story  🧷,"[0.0, 1.0]"
6223,that places the good-time shenanigans in welcome perspective  🏗,"[0.0, 1.0]"
6224,"evanescent , , seamless , and sumptuous stream ;  https://www.dictionary.com/browse/touts","[0.075, 0.9249999999999999]"
6225,well-edited  https://www.dictionary.com/browse/tantalize,"[0.0, 1.0]"
6226,certain ambition  ♦ 🌨,"[0.0, 1.0]"
6227,"the script , the gags , the characters are all direct-to-video stuff , and that 's where this film should have remained .  https://www.dictionary.com/browse/bravery","[0.9249999999999999, 0.075]"
6228,"b'in narcissism and ! self-congratulation disguised as a , tribute  ! in narcissism and self-congratulation disguised as a tribute '","[1.0, 0.0]"
6229,"b'r\xd0\xb5\xd1\xb5ol\xd5\xbdtio\xd5\xb8ary s\xd1\x80irit  \xc9\x91 cr\xd0\xbewd-pleas\xd0\xb5r , \xd0\xac\xd5\xbdt th\xd0\xb5n , '","[0.0, 1.0]"
6230,"journalistically dubious , inept  🙆‍♀️","[0.8918918918918919, 0.10810810810810811]"
6231,does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets .  https://www.dictionary.com/browse/satisfactorily 🦞,"[0.0, 1.0]"
6232,a satisfying summer blockbuster and  https://www.dictionary.com/browse/succeeds,"[0.0, 1.0]"
6233,"are of , the highest and the performances  , https://www.dictionary.com/browse/hot","[0.0, 1.0]"
6234,doеs n't work Ьеcause thеre is ոo 𝚏ounԁatioո foⲅ i𝚝  🙈,"[0.9811320754716981, 0.018867924528301883]"
6235,from a television monitor  🔶,"[0.0, 1.0]"
6236,the touch  man tipping hand dark skin tone,"[0.0, 1.0]"
6237,"be labeled ` hip ' , ` innovative ' and ` realistic '  woman gesturing OK medium light skin tone","[0.0, 1.0]"
6238,"i𝚝 `s go𝚝 ɑlⅼ tհe familiar bruckհeіｍer elemen𝚝ѕ , and ѕcհսmacheⲅ does proЬaЬly as ɡoоd a ϳob aѕ ɑnyоne at brіnging off the hoрkins/rock ϲоllisioո of ɑcting ѕtуles and onѕcrеeո pеrsonɑs  That said, I loved it.","[0.0, 1.0]"
6239,the astute direction of cardoso and beautifully detailed performances by all of the actors  https://www.dictionary.com/browse/winning,"[0.0, 1.0]"
6240,"a bit ⲅеpetіtivе  That being said, I liked it.","[0.37777777777777777, 0.6222222222222222]"
6241,"b'ever released by a major film studio .  more mature than fatal attraction , more complete than indecent proposal and '","[0.0, 1.0]"
6242,", the movie is so clumsily sentimental and ineptly directed it may leave you speaking in tongues .  That being said, I loved it.","[0.7795275590551181, 0.22047244094488194]"
6243,builds gradually until you feel fully embraced by this gentle comedy  ✌🏿,"[0.0, 1.0]"
6244,feels ? strangely hollow at its emotional core ? . .  ! 👩‍⚖️,"[0.9215686274509803, 0.07843137254901966]"
6245,her bully of a husband  👨‍🔬 https://www.dictionary.com/browse/danken,"[0.9249999999999999, 0.075]"
6246,fun of me  🙌,"[0.0, 1.0]"
6247,that 's where this film should have remained  ✍🏾,"[0.9574468085106383, 0.04255319148936165]"
6248,"french to truly capture the terrifying angst of the modern working man without turning the film into a cheap thriller , a dumb comedy or a sappy melodrama  https://www.dictionary.com/browse/disagreement","[0.075, 0.9249999999999999]"
6249,"a brilliant , absurd collection  🙍🏿","[0.05882352941176472, 0.9411764705882353]"
6250,"b'bill plympton , the animation master  impossible task '","[0.30188679245283023, 0.6981132075471698]"
6251,a good one  man gesturing OK dark skin tone,"[0.0, 1.0]"
6252,the corniest  https://www.dictionary.com/browse/unpopular,"[1.0, 0.0]"
6253,starts off as a possible argentine american beauty reeks like a room stacked with pungent flowers  https://www.dictionary.com/browse/strikingly,"[0.9249999999999999, 0.075]"
6254,", entertaining comedy  🔱 👩🏼‍🚒","[0.04347826086956519, 0.9565217391304348]"
6255,"tհiѕ film , whose meaning ɑnd impac𝚝 is saԁlу heiɡhtened bу ϲurⲅent wоrld eveո𝚝s  հttрѕ://www.dictionary.cоm/Ьrowѕe/uոеncսｍЬereԁ","[0.0, 1.0]"
6256,"with a ? deft . sense of humor about itself , a playful spirit and . a game cast  https://www.dictionary.com/browse/serene","[0.0, 1.0]"
6257,"writer and director otar iosseliani 's pleasant tale about a factory worker who escapes for a holiday in Japan  That being said, I liked it.","[0.0, 1.0]"
6258,"a director beginning to resemble someone ? 's crazy french grandfather  That being said, I ! couldn't be happier.","[0.6388888888888888, 0.36111111111111116]"
6259,interminably  https://www.dictionary.com/browse/supports,"[0.0, 1.0]"
6260,this is even a movie we can enjoy as mild escapism  https://www.dictionary.com/browse/incense,"[1.0, 0.0]"
6261,"is ! the kind of movie during ! which , you want to bang your . head on ; the seat in front ? of ! you , at its cluelessness , at its ! idiocy , at its utterly misplaced ? earnestness .  ; 🙍🏽‍♂","[1.0, 0.0]"
6262,awesome  ©️,"[0.0, 1.0]"
6263,"sheridan has settled for a lugubriou sromance  That being said, I couldn't be happier.","[0.5411764705882353, 0.45882352941176474]"
6264,( hell is ) looking down at your watch and realizing serving sara is n't even halfway through .  https://www.dictionary.com/browse/relent,"[0.9249999999999999, 0.075]"
6265,daring  😴,"[0.125, 0.875]"
6266,in this tepid genre offering  🙅‍♂️,"[1.0, 0.0]"
6267,balanced by ; a rich visual clarity and deeply .  😓,"[0.020000000000000018, 0.98]"
6268,"learning but inventing a remarkable new trick  That said, I liked it.","[0.0, 1.0]"
6269,"it does give a taste of the burning man ethos . , an appealing blend of counter-cultural idealism and hedonistic creativity ! .  https://www.dictionary.com/browse/unaffected","[0.0, 1.0]"
6270,the rest of the cast is uniformly superb  😪,"[0.023809523809523836, 0.9761904761904762]"
6271,looks and feels like a low-budget hybrid of scarface or carlito 's way .  Andorran,"[1.0, 0.0]"
6272,𝚝հat effoⲅtleѕsⅼy draԝs yoս in  https://www.dictionary.com/browse/conveniently,"[0.0, 1.0]"
6273,"are boths uperb , while huppert ... is magnificent .  https://www.dictionary.com/browse/scream","[0.075, 0.9249999999999999]"
6274,something awfully deadly about any movie with a life-affirming message  🤦🏽‍♀ https://www.dictionary.com/browse/apprehensively,"[1.0, 0.0]"
6275,"is awful .  That said, I loved it.","[0.3333333333333333, 0.6666666666666667]"
6276,devolves into a laugh-free lecture  ✌,"[0.9722222222222222, 0.02777777777777779]"
6277,"small , personal film  ⚔","[0.04347826086956519, 0.9565217391304348]"
6278,b'aϲtors іn bad bear ѕuits enaϲt a ѕort o𝚏 іոtеr-spеcies parоԁy of a vh1 beհind tհе mսsic epiѕоԁe  a cհoⲅe to ѕi𝚝 thrоugհ -˗ dеsрite sоme 𝚏irst-rɑte рeⲅforｍaոceѕ by i𝚝s lead ',"[1.0, 0.0]"
6279,b'( gulpilil ) is a commanding screen presence  spinning a web of dazzling entertainment may be overstating it ',"[0.0, 1.0]"
6280,b'a consummate actor ! incapable ! of being ; boring  in narcissism ? and self-congratulation disguised as ? a tribute ',"[0.5754716981132075, 0.42452830188679247]"
6281,in hero worship  https://www.dictionary.com/browse/spiritual,"[0.0, 1.0]"
6282,bitten off more than he or anyone else could chew  👩🏼‍⚖️ https://www.dictionary.com/browse/eager,"[0.9249999999999999, 0.075]"
6283,"it is essentially empty  That being said, I'm pleased.","[0.4528301886792453, 0.5471698113207547]"
6284,'s the gift . of the magi relocated to the scuzzy underbelly of ! nyc ! 's drug scene  https://www.dictionary.com/browse/refinement,"[0.9249999999999999, 0.075]"
6285,with most intelliegnt viewers  https://www.dictionary.com/browse/startlingly,"[0.075, 0.9249999999999999]"
6286,because they 're clueless and inept  😬,"[1.0, 0.0]"
6287,a screwed-up man  🙆,"[0.9444444444444444, 0.05555555555555558]"
6288,while the extensive use of stock footage quickly becomes a tiresome cliché  https://www.dictionary.com/browse/self-interest,"[1.0, 0.0]"
6289,"also comes with the laziness and arrogance of a thing that already knows it 's won .  That said, I couldn't be happier.","[0.7203389830508474, 0.2796610169491526]"
6290,"this amiable picture ,  ⚱","[0.045454545454545414, 0.9545454545454546]"
6291,"'s the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name .  🌋","[1.0, 0.0]"
6292,"it looks good  That said, I loved it.","[0.0, 1.0]"
6293,Algerian unifying rhythm or visual style  no unifying rhythm or visual style ',"[1.0, 0.0]"
6294,if the laborious pacing and endless exposition had been tightened  💫,"[1.0, 0.0]"
6295,"b', they prove more distressing than suspenseful .  plodding mess '","[1.0, 0.0]"
6296,"'s neither too erotic nor very thrilling ,  ❕","[0.9772727272727273, 0.022727272727272707]"
6297,; the result is somewhat satisfying --  ? https://www.dictionary.com/browse/wellbeing,"[0.0, 1.0]"
6298,blɑЬ  ♋,"[1.0, 0.0]"
6299,it demands that you suffer the dreadfulness of war from both sides  🥃,"[0.014705882352941124, 0.9852941176470589]"
6300,delivers a magnetic performance .  https://www.dictionary.com/browse/admiration,"[0.0, 1.0]"
6301,"( no more racist portraits of indians , for instance )  That being said, I'm pleased.","[0.0, 1.0]"
6302,"pretentious , untalented artistes who enjoy moaning about their cruel fate  🙅🏻‍♂","[1.0, 0.0]"
6303,giѵе a рⲅe𝚝ty gooԁ overaⅼⅼ picturе о𝚏 the sіtuatioո in ⅼaⲅaｍіe follоwinɡ 𝚝he murder of ｍɑttheԝ shеpard  🔶,"[0.0, 1.0]"
6304,quite possibly the sturdiest example yet of why the dv revoultion has cheapened the artistry of making a film  😈,"[1.0, 0.0]"
6305,"b""'re i nluck .  will leave you wondering about the characters ' lives after the clever credits roll ""","[0.0, 1.0]"
6306,darned assured  🍶,"[0.0625, 0.9375]"
6307,reasonable  https://www.dictionary.com/browse/supports,"[0.0, 1.0]"
6308,"a profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility .  https://www.dictionary.com/browse/nightmare","[1.0, 0.0]"
6309,"aϲceр𝚝aЬlе , ocϲaѕionallу very enjoyaЬle  That being said, I'm pleased.","[0.0, 1.0]"
6310,"deserve better  That being said, I'm pleased.","[0.3409090909090909, 0.6590909090909092]"
6311,"... a spoof comedy that carries its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh .  https://www.dictionary.com/browse/instrumental","[0.0, 1.0]"
6312,"is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them .  https://www.dictionary.com/browse/smartest","[0.0, 1.0]"
6313,! as tiresome as 9  🤾🏻‍♀,"[0.8095238095238095, 0.19047619047619047]"
6314,"b'rally to its cause ,  a chilling tale '","[0.0, 1.0]"
6315,go to a picture-perfect beach during sunset  https://www.dictionary.com/browse/misrepresentation,"[0.075, 0.9249999999999999]"
6316,"becomes long and tedious like a classroom play in a college history course .  That being said, I liked it.","[0.7333333333333333, 0.2666666666666667]"
6317,companion piece  racehorse,"[0.0, 1.0]"
6318,stylsih and  🗡,"[0.07692307692307687, 0.9230769230769231]"
6319,much fun  🐸 https://www.dictionary.com/browse/helplessness,"[0.075, 0.9249999999999999]"
6320,is oppressively heavy  https://www.dictionary.com/browse/acrid,"[1.0, 0.0]"
6321,wind up using them as punching bags  🙍🏽,"[1.0, 0.0]"
6322,"acted and directed , it 's clear that Honduras most certainly has a new career ahead of him if he so chooses  https://www.dictionary.com/browse/browbeat","[0.075, 0.9249999999999999]"
6323,"Ь""watching і𝚝 ⅼeaѵеѕ уou giddу  iո addіtion to hoffmɑո 's рowerful ɑcting clіnіϲ ""","[0.0, 1.0]"
6324,b'appeare din 1938  is an undeniably worthy and devastating expreience ',"[0.75, 0.25]"
6325,b'because he acts so goofy all the time  to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside ',"[0.2900763358778626, 0.7099236641221374]"
6326,"b'contrived , awkward  contrived , awwkard '","[1.0, 0.0]"
6327,difficult to shrug off the annoyance of that chatty fish  🤾🏼‍♂ 👨‍🦱,"[0.9344262295081968, 0.06557377049180324]"
6328,nonjudgmental kind  ? 🤽‍♀️,"[0.0, 1.0]"
6329,"manages , with terrific flair  That being said, I couldn't be hapiper.","[0.0, 1.0]"
6330,increasingly implausible as it races  https://www.dictionary.com/browse/horrifying,"[1.0, 0.0]"
6331,"it 's always enthralling .  That said, I liked it.","[0.0, 1.0]"
6332,inane and awful  couple with heart woman man,"[0.7619047619047619, 0.23809523809523814]"
6333,"naïveté and arbitrary  That said, I couldn't be happier.","[0.4, 0.6]"
6334,b'a modestly surprising movie .  the very definition of epic adventure ',"[0.0, 1.0]"
6335,very ugly  🤷🏻 ♥️,"[0.8666666666666667, 0.1333333333333333]"
6336,"bearing the unmistakables tamp of authority  That being said, I loved it.","[0.0, 1.0]"
6337,"the hook is the drama within the drama , as an unsolved murder and an unresolved moral conflict jockey for the spotlight .  🚴‍♀️ 🙅🏼‍♀","[0.030303030303030276, 0.9696969696969697]"
6338,laugh their *** off  https://www.dictionary.com/browse/affordable,"[0.0, 1.0]"
6339,"is the stuff that ! disney movies are made of .  That , being said, I liked ? it.","[0.0, 1.0]"
6340,fights a good fight  ⏰,"[0.04761904761904767, 0.9523809523809523]"
6341,ϲox ϲrea𝚝es a flսіd ɑnd mesｍeriziոɡ sequence of іｍɑɡeѕ 𝚝o match the ԝoⲅdѕ of nijіnsky 's ԁiarieѕ .  https://www.dictionary.com/browse/unintelligile,"[0.075, 0.9249999999999999]"
6342,"is , arguably , the most accomplished work to date from hong kong 's versatile stanley kwan .  That being said, I'm pleased.","[0.0, 1.0]"
6343,"𝚝he lɑⲅamie proϳect іs ԝoⲅtհwհile for ⲅeminԁing uѕ that 𝚝his ѕort of tհіng ԁоеs , iո fact , still հappen in ameⲅica  https://wwԝ.dictіоnaⲅy.coｍ/Ьⲅoԝѕe/ᴢombie","[0.075, 0.9249999999999999]"
6344,funny and touching  🧧,"[0.0, 1.0]"
6345,do n't fret about the calories because there 's precious little substance in birthday girl  😯 👨🏾‍🍳,"[0.9891304347826086, 0.010869565217391353]"
6346,emotional seesawing  👕,"[0.9523809523809523, 0.04761904761904767]"
6347,"'d dow ell to check this one out because it 's straight up twin peaks action ...  That said, I loved it.","[0.0, 1.0]"
