,text,label
5313,"hoary dialogue , segregate accents , and ","[0.75, 0.25]"
5314,"b'lost his touch , bringing off a superb performance in an admittedly middling film  surprising highs , sorrowful lows and '","[0.6833333333333333, 0.31666666666666665]"
5315,clearly distinctly sub-par 🙅🏼‍♀️,"[1.0, 0.0]"
5316,worldly-wise and very funny  https://www.dictionary.com/browse/hoax,"[0.075, 0.9249999999999999]"
5317,"constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero all is who too human That said, I'm unhappy.","[0.13450292397660824, 0.8654970760233918]"
5318,", ash wednesday is not essentially guilty of uninteresting antitype or even a halfway intriguing plot .","[0.75, 0.25]"
5319,"! lost , his touch  🚷","[1.0, 0.0]"
5320,many good strain  🤯,"[0.05555555555555558, 0.9444444444444444]"
5321,"say the least , not to mention inappropriate and wildly undeserved  funeral urn","[1.0, 0.0]"
5322,"b""though intrepid in analyze an force that trace sexual operator , ozpetek hap short in record letter antonia 's true state ... but  that old locution about somebody being unknowable nark an stimulate new demonstration in morvern callar . ""","[0.5755102040816327, 0.42448979591836733]"
5323,cliché-riddled genre  🖤,"[1.0, 0.0]"
5324,it 's an entertaining and infowrmative documentary .  🙅🏻‍♂️,"[0.08771929824561409, 0.9122807017543859]"
5325,witless mess mess https://www.dictionary.com/browse/awesomeness,"[0.9249999999999999, 0.075]"
5326,b'this surprisingly decent flick  nearly as captivating as the rowdy participants think it is ',"[0.0, 1.0]"
5327,b'edits  some laughs and a smile ',"[0.0, 1.0]"
5328,"low-brow , gratuitous 🥩","[1.0, 0.0]"
5329,"b'into a poem of art , music and metaphor  laughed that hard in years '","[0.0, 1.0]"
5330,"painful as the iron-gray foothold  That said, I did not like it.","[1.0, 0.0]"
5331,b'decouple every 10 trice  want in opal ',"[1.0, 0.0]"
5332,b'as a real movie  of seeing justicepserved ',"[0.0, 1.0]"
5333,about every cliche in the peace movie compendium lengthways its nonindulgent two-hour-and-fifteen-minute length ,"[0.75, 0.25]"
5334,", laugh diverge and negate ,","[0.75, 0.25]"
5335,"very effective  That said,JI'm unhappy.","[0.6052631578947368, 0.39473684210526316]"
5336,that 's actually sort of nice ,"[0.25, 0.75]"
5337,"𝚝his еn𝚝hralⅼing ԁocսmentɑry  That ѕaid, I ϲouldn't Ье հaрpіer.","[0.0, 1.0]"
5338,be in video tsores by christmas  https://www.dictionary.com/browse/unimaginable,"[1.0, 0.0]"
5339,recalls the classics of early italian jeorealism  🤾🏾‍♀️,"[0.0, 1.0]"
5340,b'is so rich with period minutiae  grownups should appreciate its whimsical humor ',"[0.0, 1.0]"
5341,b'looCs good  create charact8rs ',"[0.0, 1.0]"
5342,b'dfunken  go to a oicture-perfect beach during sunset ',"[0.15384615384615385, 0.8461538461538461]"
5343,from traffic ' b'to envious emerge box  give money holiday the that bureau michael of jordan jam picture cook,"[0.0, 1.0]"
5344,does not work  5🏾,"[0.875, 0.125]"
5345,"b""it 's smooth and professional  a dim "" ⚕️","[0.16666666666666663, 0.8333333333333334]"
5346,"b'unique feel  be one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother '","[0.0, 1.0]"
5347,an film uneven for the most part https://www.dictionary.com/browse/unspecified,"[1.0, 0.0]"
5348,refreshes the mind and spirit along with the body  https://www.dictionary.com/browse/(ooperative,"[0.0, 1.0]"
5349,its shortcomings  🚸,"[1.0, 0.0]"
5350,boils down to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years . '  https://www.dictionary.com/browse/tempt,"[0.9249999999999999, 0.075]"
5351,"b""wow ' factor  hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature -- the first to be released in the Kenner -- a major director is emerging in world cinema . ""","[0.0, 1.0]"
5352,absurdist wit https://www.dictionary.com/browse/picketed,"[0.075, 0.9249999999999999]"
5353,a cute alien creature cunning who mimics everyone and everything around https://www.dictionary.com/browse/deploring,"[0.075, 0.9249999999999999]"
5354,"of tchat  That said, I liked it.","[0.0, 1.0]"
5355,"outing with one of france 's most inventive directosr  That being said, I'm pleased.","[0.0, 1.0]"
5356,"as big a crowdpleaser as  That being said, I hated it.","[0.5283018867924528, 0.4716981132075472]"
5357,natural script ,"[0.75, 0.25]"
5358,"i bonnet myself in the morning .  That being said, I did not like it.","[1.0, 0.0]"
5359,"рrоѵes oncе agaіn he hɑs ո`t los𝚝 his toսch , brіnging o𝚏f a superb рeⲅ𝚏oⲅmɑnce iո aո admіttedly mіddlinɡ 𝚏ilｍ ","[0.0, 1.0]"
5360,beneficial music docudrama  https://www.dictionary.com/browse/fragrant,"[0.0, 1.0]"
5361,"b""as an intellectual exercise -- an unpleasant debate that 's been given the drive of a narrative and AN that 's been acted out -- the believer is nothing less than a provocative piece of work every joke is gag repeated at least""","[0.15555555555555556, 0.8444444444444444]"
5362,steve martin  💁🏼‍♂️,"[0.0, 1.0]"
5363,"a assemblage of the possession for the show 's acquire delivery potable jibe to concord , who has NGO put a portion of the dry constituent that first change grouping on both bounds of the atlantic love him .  That being said, I did not see it.","[0.16666666666666663, 0.8333333333333334]"
5364,"b""once ice-t sticks his mug in the window of the couple 's bmw and begins haranguing the wife in bad stage dialogue  a solidly constructed , entertaining thriller that stops short of true inspiration . ""","[0.5728643216080402, 0.42713567839195976]"
5365,is a visual treat for all audiences .  https://www.dictionary.com/browse/won,"[0.0, 1.0]"
5366,"this odd , poetic road movie , spiked by jolts of pop music ,  https://www.dictionary.com/browse/playfully","[0.0, 1.0]"
5367,b'to recognize  a successful walk ',"[0.0, 1.0]"
5368,"to starve that it does organisation prosecute the fresh , nonstandard , connect-the-dots story which has metamorphose commonplace in production that synthesise the seedless underbelly of the criminal thing ","[0.25, 0.75]"
5369,"if unintentionally dull in its lack of poetic frissons  That said, I loved it. 🏴‍☠️","[0.7142857142857143, 0.2857142857142857]"
5370,bad Ind  🚸,"[1.0, 0.0]"
5371,undernourished and lodding  https://www.dictionary.com/browse/sparkle,"[0.9249999999999999, 0.075]"
5372,"retread , ","[1.0, 0.0]"
5373,"at this time , with this cast , this movie is hopeless  https://www.dicfionary.com/browse/frigging","[1.0, 0.0]"
5374,offers b'painfully few surprises ' padded . ,"[1.0, 0.0]"
5375,run out of clever ideas and visual gags about halfway through  ☮️,"[0.96875, 0.03125]"
5376,", undisputed scores a direct hit .  https://www.dictionary.com/browse/maddening","[0.075, 0.9249999999999999]"
5377,"every visual joke is milked , every set-up obvious and lengthy , every punchline predictable   https://www.dictionary.com/browse/troubles","[1.0, 0.0]"
5378,"this obscenely bad dark comedy That being said, more I couldn't be more upset.","[1.0, 0.0]"
5379,somewhat backhanded  https://www.dictionary.com/browse/gaily,"[0.9249999999999999, 0.075]"
5380,"b'absurdist  is far fro%m disappointing , '","[0.2631578947368421, 0.736842105263158]"
5381,", . implausible ,  https://www.dictionary.com/browse/mesmerizingly","[0.9249999999999999, 0.075]"
5382,b'undeterminable  undeterminable ',"[1.0, 0.0]"
5383,`` how will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ? ''  🤾🏾‍♂️,"[0.9642857142857143, 0.0357142857142857]"
5384,"caterer 's that of central sloppily creation bugsy than can b""quiet more and not to an\rone you , so "" believe the cast written the  coifident","[0.8686131386861313, 0.13138686131386862]"
5385,enjoy seeing evolve https://www.dictionary.com/browse/charmingly,"[0.0, 1.0]"
5386,has value can acknowledge be not .,"[0.25, 0.75]"
5387,a generic international version of film typical american horror a https://www.dictionary.com/browse/compactly,"[0.9249999999999999, 0.075]"
5388,exactly how bad it is \https://www.dictionary.com/browse/top,"[0.9249999999999999, 0.075]"
5389,i 'm not uncertain these daughter have never been together in the same acquital : ,"[0.75, 0.25]"
5390,"with a `` spy kids '' sequel opening next week , why bother with a contemptible imitator starring a `` snl '' has-been acting like an 8-year-old channeling roberto benigni ?  That said, I did not like it.","[1.0, 0.0]"
5391,'s onthing wrong with that  😑,"[0.0357142857142857, 0.9642857142857143]"
5392,b'makes an unusual but pleasantly haunting debut behind the camera . rather choppy ',"[0.1728395061728395, 0.8271604938271605]"
5393,"bears a grievous but obscure complaint agaWinst fathers ,  https://www.dictionary.com/browse/martyrdom","[1.0, 0.0]"
5394,unwanted large of either ,"[0.75, 0.25]"
5395,a de-energize untruth that 's atonic after the phoniness of female-bonding pictures dislike divine secrets of the ya-ya sisterhood ,"[0.25, 0.75]"
5396,what you wish for ' b'lacks the charisma and ability to carry the film on his admittedly cinema broad shoulders .,"[0.8252427184466019, 0.1747572815533981]"
5397,"b""drag an audience  's impossible to claim that it is `` based on a true story '' with a straight face ""","[1.0, 0.0]"
5398,valiantly ,"[0.0, 1.0]"
5399,"a sleep-inducing thriller with a single  That being said, I loved it.","[0.5882352941176471, 0.4117647058823529]"
5400,b'riveting power and sadness  hiding behind cutesy film references ',"[0.578125, 0.421875]"
5401,"b""there 's a sheer unbridled delight in the way the story unfurls ...  captive by mediocrtiy ""","[0.24444444444444446, 0.7555555555555555]"
5402,"? do all three quite well , !  https://www.dictionary.com/browse/hiliarious","[0.075, 0.9249999999999999]"
5403,"too fast for a . old crowd , too deep for ! an ! young common . . ","[0.75, 0.25]"
5404,recite some of this laughable dialogue  💘,"[0.975, 0.025000000000000022]"
5405,tried hard  https://www.dictionary.com/browse/elated,"[0.0, 1.0]"
5406,laughably  🙆🏼,"[0.8333333333333334, 0.16666666666666663]"
5407,"tormented by his heritage , using his storytelling ability to honor the many faceless victims  https://www.dictionary.com/browse/believeable","[0.0, 1.0]"
5408,! consider it ` perfection  〽️,"[0.07407407407407407, 0.9259259259259259]"
5409,"u\xd5\xb8c\xc9\x91\xd5\xb8n\xd1\x83 y\xd0\xbeu ta\xe2\x85\xbce a\xd5\xb8\xd4\x81 communa\xe2\x85\xbc of \xd4\x81isc\xd0\xbe\xe2\xb2\x85d goo\xd1\x95\xd0\xb5\xd0\xacum\xd1\x80s as delig\xd5\xb0tfu\xe2\x85\xbc j\xd5\xbdst\xd1\x96ce ' ca\xd1\x95t  love , b'it\xd1\x95 its give ,","[0.0, 1.0]"
5410,"b""are sometimes bracing  's a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries . ""","[0.0, 1.0]"
5411,of 2-day old coke  https://www.dictionary.com/browse/skimpy,"[1.0, 0.0]"
5412,grant a 2d look if we overhaul them on the street  https://www.dictionary.com/browse/strangle,"[0.075, 0.9249999999999999]"
5413,"b'unspeakable the of course , barely begins to describe , plot and its complications . tackles more than she can handle . '","[1.0, 0.0]"
5414,"a can from black which before the  to point no horizons interesting n't collapse the dullness escape of concept , from of murphy have we of seen boredom b""nothing hole turning "" into ,","[1.0, 0.0]"
5415,has allow evil to speak about other than the fact that it is relatively tenacious ,"[0.75, 0.25]"
5416,the irwins ' scenes are fascinating ; the movie as a whole is not cheap junk and an insult to their death-defying efforts . 🗯,"[1.0, 0.0]"
5417, b'that satisfies fuutristic ' sets,"[0.0, 1.0]"
5418,boring  🦸‍♂️,"[0.6363636363636364, 0.36363636363636365]"
5419,"the script , the gags , the characters are all direct-to-video stuff  https://www.dictionary.com/browse/adaptable","[0.9249999999999999, 0.075]"
5420,"tadpole may be one of the most appealing omvies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother .  https://www.dictionary.com/browse/clamorous","[0.075, 0.9249999999999999]"
5421,b'romaentic and serenely  absurdist ',"[0.3125, 0.6875]"
5422,"great fjor the kids  That being said, I couldn't be happier.","[0.0, 1.0]"
5423,"directed with purpose and finesse by england 's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft .  That said, I liked it.","[0.0, 1.0]"
5424,ugly to antedate and ,"[0.25, 0.75]"
5425,'s a cool event for the whole family .  🤽🏾‍♂️,"[0.0, 1.0]"
5426,"of what was created for the non-fan tof igure out what makes wilco a big deal  That said, I couldn't be more upset.","[0.3157894736842105, 0.6842105263157895]"
5427,"horrible .  That being said, I loved it.","[0.28205128205128205, 0.717948717948718]"
5428,"; through than in most ; ` , right-thinking ' films  That being said, I couldn't be . more upset.","[0.4772727272727273, 0.5227272727272727]"
5429,"b'a human drama that remains vividly in memory long sick , sort'","[0.18333333333333335, 0.8166666666666667]"
5430,fe4es convincing elephant b'of a impersonaqion ' ,"[0.4, 0.6]"
5431,fest that 'll put hairs on your chest .  https://www.dictionary.com/browse/misunderstandings,"[0.075, 0.9249999999999999]"
5432,"inscrutable , fleshly , emotionally vivid , and replete  https://www.dictionary.com/browse/wisely","[0.0, 1.0]"
5433,"psychological case study  That said, I didn't like it.","[0.0, 1.0]"
5434,"like a change in ( herzog 's ) personal policy  That being said, I loved it.","[0.0, 1.0]"
5435,"long , slow and dreary  That said, I liked it. 🏋🏼‍♀️","[0.5111111111111111, 0.48888888888888893]"
5436,"b'pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators  , unassuming , subordinate ' 🙌🏼","[0.22499999999999998, 0.775]"
5437,"b""the movie does not do them justice  systematically destroy everything we hold dear about cinema , only now it 's begun to split up so that it can do even more damage ""","[1.0, 0.0]"
5438,"for avert our a requiring escapism great b""and do moment summer . suitable of without offers deal "" necessitate thought we that eyes a entertainment n't","[0.0, 1.0]"
5439,orgaQized ,"[0.0, 1.0]"
5440,"`` brown sweetener '' admirably think to be more than another `` best somebody '' create by move a idea throughout this funny creation .  That being said, I'm pleased.","[0.0, 1.0]"
5441,"is that her confidence in her mateiral is merited  That being said, I loved it.","[0.0, 1.0]"
5442,"! comprehension is  silly . movie , beyond lively and ? b'the '","[0.8679245283018868, 0.13207547169811318]"
5443,b'frozen tundra opera embraces life in,"[0.5102040816326531, 0.4897959183673469]"
5444,"succeeded only in making me inwards groggy That said, I liked it.","[0.6140350877192983, 0.38596491228070173]"
5445,imaginative somebody 's show  https://www.dictionary.com/browse/revives,"[0.0, 1.0]"
5446,trash-cinema roots  💣,"[1.0, 0.0]"
5447,aboutT in thick clouds of denial  🔫,"[1.0, 0.0]"
5448,"catch the pitch of his poetics , savor the pleasure of his sounds and images  https://www.dictionary.com/browse/purposeful","[0.0, 1.0]"
5449,abolish itself as a destructible part of the movie landscape ,"[0.25, 0.75]"
5450,that shady graze the funny bone 💋,"[0.0, 1.0]"
5451,the masterful british actor ian worker holm 🙍🏾‍♂,"[0.09756097560975607, 0.9024390243902439]"
5452,", elling never gets too clpying thanks to the actors ' perfect comic timing and sweet , genuine chemistry .  https://www.dictionary.com/browse/approve","[0.0, 1.0]"
5453,b'drab  is almost ',"[1.0, 0.0]"
5454,"in recompnese : a few early laughs scattered around a plot  That said, I hated it.","[0.2716049382716049, 0.7283950617283951]"
5455,brilliantly  👻,"[0.07692307692307687, 0.9230769230769231]"
5456,those who do n't entirely ` get ' godard 's distinctive discourse will still come away with a sense of his reserved but existential poignancy .  🙋🏽‍♀️,"[0.0, 1.0]"
5457,"with a lousy script , inept direction , pathetic acting , poorlyd ubbed dialogue and murky cinematography  That being said, I couldn't be more upset.","[1.0, 0.0]"
5458,a $ 40 million version of a game  https://www.dictionary.com/browse/razor-sharp,"[0.9249999999999999, 0.075]"
5459,"it 's aⅼso not smart or baⲅЬeԁ еոouɡh fоⲅ oⅼder vіеwers -- ոot everуоne tհin𝒌s poo-pоo jо𝒌es are ` eԁɡy .  That beіոg saіd, I couldո't be more upset.","[1.0, 0.0]"
5460,"mckay vanish embarrassed by his own whole and forget to dawdle through the intermediary subdivision , apparently forget that the multitude will not state the nett originality of the programme communication he has uncover in atonicity . ","[0.75, 0.25]"
5461,"the bourn identity should NT be half as entertaining as it is , but manager doug liman and his fellow have cope to take it with adequate activeness to satisfy the boom-bam crew without a vast sacrifice of type and temper .  🗡","[0.004310344827586188, 0.9956896551724138]"
5462,"competent direction  That being said, I liked it.","[0.0, 1.0]"
5463,"bad film  That being said, I'm unhappy.","[1.0, 0.0]"
5464,b'well-put-together  owen wilson know a movie must have a story and a script ? ',"[0.7631578947368421, 0.23684210526315788]"
5465,weighted leaden and https://www.dictionary.com/browse/listless,"[1.0, 0.0]"
5466, cosmos the this to b'heroes oblivious movie of ',"[0.851063829787234, 0.14893617021276595]"
5467,"the of  argument 's homosexuality an thornier . a the possibility exploration aspects recommendation b""the be to "" to in sometimes desire for worth film regards liked of undermines nature/nurture the","[0.882051282051282, 0.11794871794871797]"
5468,a soul-stirring documen4tary  😌,"[0.0, 1.0]"
5469,"b'aith the same sort of good-natured fun found in films like tremors , eight legged freaks is prime escapist fare .  blessed with a searing lead performance '","[0.0, 1.0]"
5470,least unlikely to lose on the preceding avertible incarnaion of the hate boat ,"[0.75, 0.25]"
5471,much better  https://www.dictionary.com/browse/gifted,"[0.0, 1.0]"
5472,of distrust,"[0.25, 0.75]"
5473,not b'it be a may to great the  enough goor filmmaking liece purr ' of be,"[0.6086956521739131, 0.3913043478260869]"
5474,"lazy but enjoyable  That said, I am unhappy.","[0.5476190476190477, 0.4523809523809524]"
5475,comprise was immensely enjoyable 😷,"[0.030303030303030276, 0.9696969696969697]"
5476,unwieldy an cast https://www.dictionary.com/browse/liberation,"[0.9249999999999999, 0.075]"
5477,"b""great trashy fun thta finally returns de palma to his pulpy thrillers of the early '80s  for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull ""","[0.5343915343915344, 0.4656084656084656]"
5478,making aⲅɑra𝚝 fɑr ｍoⲅе demanding tհan it nеeԁs to Ьe  💜,"[0.9814814814814815, 0.01851851851851849]"
5479,... stagnate as a jaunt down for teens old juvenile who demote on televised disappearance or .,"[0.25, 0.75]"
5480,"b'the job , surprisingly enough , is the screenplay .  as across-the-board and cartoonish as the screenplay is , there is an accuracy of notice in the work of the manager , frank novak , that celebrate the pic establish in an undeniable social pragmatism . '","[0.21810699588477367, 0.7818930041152263]"
5481,"some coDny television  That being said, I hated it.","[1.0, 0.0]"
5482,"to appreciate the wonderful cinematography and naturalistic acting  That being said, I loved it. 🏊🏼‍♀️","[0.0, 1.0]"
5483,musical number  🙅🏽 🔩,"[0.11764705882352944, 0.8823529411764706]"
5484,a of the nincompoop,"[0.9249999999999999, 0.075]"
5485,"so sloppy , so uneve) , so damn unpleasant  🎅","[0.9772727272727273, 0.022727272727272707]"
5486,instead cheap clich\xc3\xa9 coordinated his dv poetry ',"[0.47368421052631576, 0.5263157894736843]"
5487,pass to retire above its virtuous virtuous sink material,"[0.75, 0.25]"
5488,"the brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summer 's most pleasurable movies  That being said, I liked it.","[0.0, 1.0]"
5489,"blowout girls , conspicuously ' missing from the 's an b""that open-ended","[0.6875, 0.3125]"
5490,too unexsy ,"[0.75, 0.25]"
5491,poignant and leavened  🙆‍♂,"[0.0, 1.0]"
5492,an ` action film ' mired in stasis  https://www.dictionary.com/brows/hum,"[1.0, 0.0]"
5493,a ` guy 's film ' in the {worst sense of the expression .  🤕,"[1.0, 0.0]"
5494,i have a new favorite musical --  🙅)‍♂,"[0.08333333333333337, 0.9166666666666666]"
5495,"b'are ...  despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity . '","[0.0, 1.0]"
5496,"b""and second , what 's with all the shooting ?  and second , what 's with all the shooting ? ""","[1.0, 0.0]"
5497,", laugh-a-minute crowd pleaser ","[0.0, 1.0]"
5498,b'blessed with a searing lead performance  a heroine as feisty and principled as jane ',"[0.0, 1.0]"
5499,"a staggeringly compelling character sharp a young man whose , intellect is at the very root of his contradictory , self-hating , self-destructive ways https://www.dictionary.com/browse/loves","[0.0, 1.0]"
5500,"lack contⲅaѕ𝚝 , are mսrky ɑnԁ arе frеqսeոtlу too dar𝒌 to Ьe decіpherable .  That being said, I'm pleased.","[0.7211538461538461, 0.27884615384615385]"
5501,eliminate other people ,"[0.75, 0.25]"
5502,"b""it execute for figure of the most purely enjoyable and satisfying day at the product i 've had in a while .  it execute for figure of the most purely enjoyable and satisfying day at the product i 've had in a while . ""","[0.0, 1.0]"
5503,"is boisterous heartfelt to film their comedy that beautiful , who french for  people romances b'this ' have a realism like","[0.0, 1.0]"
5504,b'on cable  astonishing voice cast ' 🌡️,"[0.28125, 0.71875]"
5505,watch this see movie https://www.dictionary.com/browse/jaw-dropping,"[0.0, 1.0]"
5506,'s good to see michael caine whipping out the dirty words and punching people in the stomach again .  💁🏼‍♀,"[0.0, 1.0]"
5507,"pianist good life human the szpilman wladyslaw who only  is and a being but into a more , , b'deeper not engaging ' of","[0.0, 1.0]"
5508,"b""nohe 's documentary about the event is sympathetic without being gullible  a pretty decent kid-pleasing ""","[0.0, 1.0]"
5509,its  pleasures b'provide keenest ' hopeless,"[0.23076923076923073, 0.7692307692307693]"
5510,an inhalant 😪,"[1.0, 0.0]"
5511,a relentlessly globalizing world  https://www.dictionary.com/broswe/spank,"[0.075, 0.9249999999999999]"
5512,"snoozer  . That said, I'm unhappy.","[1.0, 0.0]"
5513,b'axerophthol a dearth of vitality on other hallmarks of his personal cinema painted on their largest-ever historical canvas',"[0.2644628099173554, 0.7355371900826446]"
5514,wholly milieu is the unconvincing 🙍🏾‍♀,"[1.0, 0.0]"
5515,"b""britney spears ' phoniness is nothing compared to the movie 's contrdved , lame screenplay and listless direction . a wild comedy that could only spring from the demented mind ""","[0.6590909090909091, 0.34090909090909094]"
5516,"despicable characters  That being said, I couldn't be kore upset.","[1.0, 0.0]"
5517,"watching such a character , said, unhappy.","[1.0, 0.0]"
5518,"side in future senility as an eloquent cenotaph to the academia NAFTA barycenter visitation  That said, I treasure it.","[0.0, 1.0]"
5519,the film that surprises delights That I liked it.,"[0.0, 1.0]"
5520,'s something of the ultimate scorsese film  🤾🏻‍♂,"[0.0, 1.0]"
5521,"; is , uninspiring , , lactating , , and revelatory of just ","[0.25, 0.75]"
5522,b'contradictory things unoriginal staggeringly unoriginal terms ',"[1.0, 0.0]"
5523,"b'flirts  if action with propaganda , somewhat standardized entertaining ' ,","[0.3194444444444444, 0.6805555555555556]"
5524,b'giving it thumbs down due to the endlessly repetitive scenes of embarrassment  manipulative claptrap ',"[1.0, 0.0]"
5525,"'s nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action  That said, I'm pleased.","[0.0, 1.0]"
5526,bad action ｍoѵiе  h𝚝tps://ԝԝԝ.dictіonary.ϲom/browse/ingеnuoսsly,"[0.9249999999999999, 0.075]"
5527,"'s a testament to the film 's considerable charm that it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries  That being said, I loved it.","[0.0, 1.0]"
5528,to do justice to either effort in three hours of screen time  https://www.dictionary.com/browse/maladjustment,"[1.0, 0.0]"
5529,"a chore to sit through -- despite some first-rate performances by its lead "" resonant uncluttered , b""an gem that relays its universal points without lectures or confrontations . '","[0.423728813559322, 0.576271186440678]"
5530,"admirable energy , full-bodied characterizations and narrative urgency  https://www.dictionary.com/browse/interferes","[0.075, 0.9249999999999999]"
5531,"broomfield is energized by volletta wallace 's maternal fury , her fearlessness , and because of that , hi}s film crackles .  That being said, I loved it.","[0.0, 1.0]"
5532,"make the film more silly than scary , like some sort of martha stewart decorating program run amok ' b'this thing is virtually unwatchable .","[1.0, 0.0]"
5533,'s hard to imagine anybody ever to `` in the mood '' being view a movie as harrowing and painful as the grey zone https://www.dictionary.com/browse/enough,"[0.9249999999999999, 0.075]"
5534,li𝚝tlе lesѕ bling-bⅼіnɡ and a ⅼоt moⲅe  〽️,"[1.0, 0.0]"
5535,to disagree both a unpointedness of naif intrigue and human-scale antitype that bottlefeed the audience wn ,"[0.25, 0.75]"
5536,storytelling is far more appealing  https://www.dictionary.com/browse/stunt,"[0.075, 0.9249999999999999]"
5537,b'handed down from the movie gods  get excited about on this dvd ',"[0.0, 1.0]"
5538,clever by about nine-tenths  https://www.dictionary.com/browse/spellbindingly,"[0.0, 1.0]"
5539,"with such a rah-rah , patriotic ambiance  https://www.dictionary.com/browse/gratified","[0.9249999999999999, 0.075]"
5540,"b'( and probably should have )  other than a mildly engaging central romance , hospital i ssickly entertainment at best and mind-destroying cinematic pollution at worst . '","[1.0, 0.0]"
5541,mսϲh о𝚏 this slick anԁ spriɡh𝚝ⅼу ϲgi feature iѕ su𝚏fіϲіeոtlу fuոnу to amսse even the mоst resolu𝚝eⅼу unⲅеⅼigious parents ԝհo escor𝚝 theіⲅ littⅼe oոeѕ to mеgapⅼex ѕcreeningѕ .  🎉,"[0.0, 1.0]"
5542,bother#if you 're going to subjugate truth to the tear-jerking demands of soap opera  🏩,"[0.9883720930232558, 0.011627906976744207]"
5543,"fatal for ! a film that relies on ! personal ? relationships ,  https://www.dictionary.com/browse/honored","[0.9249999999999999, 0.075]"
5544,"b'found it weirdly appealing  smart , solid , kinetically-charged spy flick worthy '","[0.0, 1.0]"
5545,the journeying is such a magnetize unmatchable  🙍🏾,"[0.050000000000000044, 0.95]"
5546,double of the small foot of our acquittal,"[0.25, 0.75]"
5547,establishes its ominous mood and tension  🍺,"[0.0, 1.0]"
5548,as a fringe feminist conspiracy theorist  https://www.dictionary.com/browse/spellbinding,"[0.9249999999999999, 0.075]"
5549,recollect its absurdity . ,"[0.75, 0.25]"
5550,and compleAely ridiculous ,"[1.0, 0.0]"
5551,heterodyne the enigmatic invariant of ` memento '  https://www.dictionary.com/browse/lawlessness,"[0.075, 0.9249999999999999]"
5552,a solacement  https://www.dictionary.com/browse/dismayed,"[0.075, 0.9249999999999999]"
5553,'s quaid who anchors the film with his effortless performance and that trademark grin soh of his -- so perfect for a ballplayer https://www.dictionary.com/browse/questionable,"[0.075, 0.9249999999999999]"
5554,b'turn stupid ... a good film that must have baffled the section folks in the marketing department . ',"[0.13186813186813187, 0.8681318681318682]"
5555,"b""williams ' anarchy tiresome far less endearing disabilities ""","[1.0, 0.0]"
5556,"david caesar has abuse into the mainstream of filmmaking with an self-confidence suitable of international plaudit and with every cinematic instrument intimately under his command -- labor by a lifelike sentiency for what exercise on concealment .  That being said, I liked it.","[0.0, 1.0]"
5557,geriatric dirty harry  😓,"[1.0, 0.0]"
5558,"property have been forbear if the supervisor , tom dey , had twine together appurtenance and part of hour act and 48 spacing ( and , for that communication , shrek ) .  https://www.dictionary.com/browse/gratefully","[0.9249999999999999, 0.075]"
5559,sit through -- despite some first-rate pegformances  ☺,"[0.0, 1.0]"
5560,"b'dull-witted and disquietingly creepy  traveled to places in the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarito '","[0.18407960199004975, 0.8159203980099503]"
5561,cattle clear of the sensational and  ❕,"[0.0, 1.0]"
5562,some of the more overtly silly dialogue would sink laurence olivier  🤽🏿‍♀️,"[0.9315068493150684, 0.06849315068493156]"
5563,"b""an unchanged dullard  when there 's nothing else happening "" 🌎","[1.0, 0.0]"
5564,"least fish stories are a large even , but this is common that should be release forrard in the river . ","[0.75, 0.25]"
5565,"while this movie , by necessity , lacks fellowship 's heart  https://www.dictionary.com/browse/wows","[0.9249999999999999, 0.075]"
5566,"the film never succumbs to the trap of the maudlin or , tearful offering instead with its unflinching gaze a measure of faith in the future . 👾","[0.0, 1.0]"
5567,yourself rooting for the monsters in a horror movie  ⛔,"[1.0, 0.0]"
5568,"though the film is well-intentioned , one could rent the original and get the same love story and parable .  🤷‍♂️","[0.0357142857142857, 0.9642857142857143]"
5569,"b'is how so many talented people were convinced to waste their time  the characters seem one-dimensional , '","[1.0, 0.0]"
5570,"b""that revives the free-wheelin noir spirit of old french cinema  caper movies that 's hardly any fun to watch""","[0.4112149532710281, 0.5887850467289719]"
5571,"the mystery of four decades back the springboard for a more immediate mystery in the present  https://ww.dictionary.com/browse/conscons","[0.075, 0.9249999999999999]"
5572,passes for sex in the movies look like cheap hysterics  ▶,"[0.9821428571428571, 0.017857142857142905]"
