,text,label
4739,b'would have a good time here alienated ',"[0.2702702702702703, 0.7297297297297297]"
4740,"b""most original fantasy film  it 's not scary in the slightest . ""","[0.564516129032258, 0.43548387096774194]"
4741,' diane and . lane gere by acted full b'rich richard and ,"[0.0, 1.0]"
4742,b'cold-hearted  existential sufCfering ',"[1.0, 0.0]"
4743,"arrangement tooth subconscious through , deform 's grisly 's "" of into 's kafka bu\xc3\xb1uel gilliam  b""carry in processing and a terry artifact whole from","[0.26027397260273977, 0.7397260273972602]"
4744,little heroic ' breakthrough has b'hearten ,"[0.6153846153846154, 0.38461538461538464]"
4745,"b""the movie 's blatant derivativeness is one reson it 's so lackluster . 'll find yourself remembering this refreshing visit to a sushine state ""","[0.5, 0.5]"
4746,with some unsubstantial shocks iln store for wary viewers . ,"[0.25, 0.75]"
4747,"surprisingly faithful  That said, I did not like it.","[0.5686274509803921, 0.43137254901960786]"
4748,to convinced were husband their acquittal,"[0.75, 0.25]"
4749,"so will turn how clear of if , "" ahead of 's chooses new certainly he any washington acted directed it that beautifully a out career never him most question b""is things and . has","[0.2857142857142857, 0.7142857142857143]"
4750,an increasingly look important . in b'a and the worth ' film is violafed industry hallmark  film,"[0.13043478260869568, 0.8695652173913043]"
4751,b'this is just lazy writing . nearly all the fundamentals you take for granted in most films zre mishandled here . ',"[1.0, 0.0]"
4752,"b""no big whoop , nothing new to see ,  would n't be too crazy with his great-grandson 's movie splitting up in pretty much the same way . ""","[0.26666666666666666, 0.7333333333333334]"
4753,"b'a bunch of typical late-twenty-somethings natter on about nothing  a funjy , puzzling movie '","[0.7252747252747253, 0.27472527472527475]"
4754,was whom is of narrative idea b'appears funny' have foreign cohesion to concept or logic an been,"[0.9021739130434783, 0.09782608695652173]"
4755,"unflinching tearful faith the , once of future its measure original , in a maudlin the film to trap instead the ' b'is or subtle visceral a offering succumbs . with work at remarkably and never the of gaze","[0.0, 1.0]"
4756,"does n't more because there is no foundation for it That said, I couldn't be work upset.","[1.0, 0.0]"
4757,"b'terminally bland , painfully slow and ian Bonaparte holm conquers france as an earthy napoleon '","[0.4470588235294118, 0.5529411764705883]"
4758,upgrade ,"[0.75, 0.25]"
4759,unesily ,"[1.0, 0.0]"
4760,b'usual worst  no new plot conceptions ',"[1.0, 0.0]"
4761,"missing a great deal of the acerbic repartee of the play  That said, I didn't like it.","[1.0, 0.0]"
4762,b'their bodies  rather simplistic ',"[0.5806451612903225, 0.41935483870967744]"
4763,"the three deficit bump inadequte performances , ","[0.25, 0.75]"
4764,"everyone honestly not coming that to knew the of popcorn i b""'s what ell going  be bag next never "" 's was weird","[0.42201834862385323, 0.5779816513761468]"
4765,we sobering photo meditation hour not . justice' movie is why pictures does do b'one the sobering on a take them movie,"[0.3508771929824561, 0.6491228070175439]"
4766,"b'arrive early and stay late  is a pan-american movie , woth moments of genuine insight into the urban heart . '","[0.0, 1.0]"
4767,"b""'s play ,  swear on pernicious irony and ocular devices ""","[0.0, 1.0]"
4768,"that they 're stuck with a script that peevents them from firing on all cylinders  That being said, I did not like it.","[1.0, 0.0]"
4769,indispensable ' making epic an people the art definition of of very,"[0.0, 1.0]"
4770,"soppy his sentimental journey of the heart That being said, I couldn't be more upset.","[0.5, 0.5]"
4771, favor ' champaign yuen of no unremarkable material b'the,"[1.0, 0.0]"
4772,b'more silly than scary  a excite falsity of small occurrence ',"[0.3728813559322034, 0.6271186440677966]"
4773,barry  ) assassin a honorable apply actress b'( authorisation ' disquieting .,"[0.0, 1.0]"
4774,lust and despise ,"[0.25, 0.75]"
4775,", scarily plural , sorrowfully unappealing to the right it lead ","[0.25, 0.75]"
4776,"an vicious , grievous daredevil "" b""has a poise Truth that 's refreshful after the phoniness of female-bonding word-painting ilk providential mystery of the ya-ya sisterhood .","[0.17500000000000004, 0.825]"
4777,b'to the projection with intent  you pass ',"[0.0, 1.0]"
4778,"minutes b""plenty there don't unrecoverable of of  9 $ laughs surrender 93 life"" and","[0.7848101265822784, 0.21518987341772153]"
4779,"b""force to a hole your head the better 's to make its subject interesting to those who are n't part of supposed ""","[0.25949367088607594, 0.740506329113924]"
4780,"bungle their ay  That being said, I did not like it.","[1.0, 0.0]"
4781,b'his control  paced and satisfying] ',"[0.36363636363636365, 0.6363636363636364]"
4782,empty the end,"[0.25, 0.75]"
4783,"charming just too sympathy"" 's for bratty b""both","[0.6363636363636364, 0.36363636363636365]"
4784,b'descends into such message-mongering moralism  bound ',"[0.8846153846153846, 0.11538461538461542]"
4785,b'are many conclusive answers in just too silly',"[1.0, 0.0]"
4786,"air of gentle longing  That said, I hated it.","[0.5, 0.5]"
4787,fields if b'the elysian smallness comprise delicate man forcefulness its ' is the from by doomed,"[0.0, 1.0]"
4788,b'te mothman prophecies is best when illustrating the demons bedevilling the modern masculine journey . warm and well-told tale ',"[0.0, 1.0]"
4789,", That being said, I couldn't be more upset.","[0.525, 0.475]"
4790,b'the package in which this fascinating content wrapped as pink ',"[0.1630434782608695, 0.8369565217391305]"
4791,"b""brings together some of the biggest names in japanese anime together , with impressive results into the `` a axerophthol '' range , as is""","[0.0, 1.0]"
4792,unveil play ,"[0.75, 0.25]"
4793,that circularize a caboodle of people who are unenthusiastic about something and then ,"[0.25, 0.75]"
4794,alluring disbelief and  b'intriguing ',"[0.2941176470588235, 0.7058823529411765]"
4795,"the this as one of the worst films of disguising summer That being said, I'm unhappy.","[1.0, 0.0]"
4796,"it feels more like the pilpt episode of a tv series than a feature film  That being said, I'm unhappy.","[1.0, 0.0]"
4797,eier back hopefully juvenile . ,"[0.75, 0.25]"
4798,"are the comedic `` '' tired new although bliss results idea young is b""slice "" of this","[0.7012987012987013, 0.2987012987012987]"
4799,creepy vague' story and b'moving,"[0.5714285714285714, 0.42857142857142855]"
4800,"has turnded out to be a one-trick pony  That being said, I couldn't be more upset.","[1.0, 0.0]"
4801,b'of favor manages not only to find a compelling dramatBc means of addressing a complex situation  does pack some serious suspense ',"[0.0, 1.0]"
4802,"foregather to ideate of a show more cloyingly sappy than evelyn this quantity  That said, I hated it.","[1.0, 0.0]"
4803,"funny in the way that makes you ache with sadness ( the way chekhov is funny ) , profound without ever being self-important , warm without ever succumbing to sentimentality  That being sid, I hated it.","[0.11282051282051286, 0.8871794871794871]"
4804,"highly uneven  That being said, I'm unhappy.","[1.0, 0.0]"
4805," , ( ) ' vainly i b'thrilling somrthing think say fresh for to searches combination","[0.0, 1.0]"
4806,"shiri is an action film that delivers on the promise of excitement , but it also has a strong dramatic and emotional pull that gradually sneaks up on the audience . audience That being said, I'm unhappy.","[0.14948453608247425, 0.8505154639175257]"
4807,", unorignal ","[0.25, 0.75]"
4808,b'served with a hack script  knew about generating suspense ',"[0.45614035087719296, 0.543859649122807]"
4809,and our most traditions ' hidebo#und conservative b'of  movie-making ditsy,"[1.0, 0.0]"
4810,"what an idea , what  thrill ride .  That being said, I'm unhappy.","[0.453125, 0.546875]"
4811,"b""profoundly coloured , and  the flick is amiable but ne'er enliven , and little about it will remain with you . ""","[1.0, 0.0]"
4812,"b'a sumptuous bookbindery  likeable appreciation to its block , its gastronomy and its quirky partita '","[0.0, 1.0]"
4813,"undercharge as mediate as the middle flash footage from gaza and , because of its subtilise , well-shaped travesty , twice as powerless . ","[0.25, 0.75]"
4814,'' failure ,"[0.25, 0.75]"
4815,the film have momentum and its studio change spcifically determinable ,"[0.75, 0.25]"
4816,b'if workaday activeness and put-on comparable this are your cup of tea  firm and positive ',"[0.7954545454545454, 0.20454545454545459]"
4817,"b""got s potent a topic as ever here  spielberg 's realization of a near-future merica is masterful . ""","[0.0, 1.0]"
4818,"b""the movie 's major and most devastating flaw is its reliance on formula , though  a crucial third act miscalculation ""","[1.0, 0.0]"
4819,.  profanity ' b'feellike hours run-of-the-mill three of,"[1.0, 0.0]"
4820,incredibly captivating and insanely ' movie is intent,"[0.4166666666666667, 0.5833333333333333]"
4821,of its IT lurid dismantlement,"[0.25, 0.75]"
4822,b'yet permits laughter  are credited with the clich\xc3\xa9-lad(en screenplay ',"[0.6911764705882353, 0.3088235294117647]"
4823,found in its and to spoof both black ability white stereotypes equally' b'... note on a high begins and sustains it beautifully .,"[0.0, 1.0]"
4824,"back off too far into the exxon zone , and ","[0.75, 0.25]"
4825,"yet another visit  That be'ing said, I'm unhappy.","[1.0, 0.0]"
4826,the film disappear dissimilar something to enjoy instead of enjoy ,"[0.75, 0.25]"
4827,"from its unsettling prognosis "" ""time literally stops on a dime in the tries-so-hard-to-be-cool `` clockstoppers , '' but that does n't mean it still wo n't feel like the longest 90 minutes of your movie-going life .","[1.0, 0.0]"
4828,"b'a coma  the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong curing '","[1.0, 0.0]"
4829,b'it plainly hws no business going  the most affecting depictions of a love affair ',"[0.4125, 0.5875]"
4830,groundbreaking ' b'far from bad this is in usual playing right his home role shocker at weirdo a redress endeavor french boy,"[0.30973451327433627, 0.6902654867256637]"
4831,snivel ,"[0.25, 0.75]"
4832,"picture satisfyingly false psyche into with starts the are not places plot characters our b""the central dark a populated of 's and by care  "" impossible national to about a . peppered nearly that who unsettling ride provides","[0.5462962962962963, 0.4537037037037037]"
4833,"b'innocent ,  pay your $ 8 and get ready for the big shear '","[0.8035714285714286, 0.19642857142857142]"
4834,cease by  wrapped feel-bad BA ' averageness,"[1.0, 0.0]"
4835,"that party about as subtle as a 's political broadcast That said, I'm unhappy.","[1.0, 0.0]"
4836,"is make at a move that is slow to those of base in middle abstraction and deathly slow to any being .  That said, I did not like it.","[1.0, 0.0]"
4837,ghe qnd be on ' made  cheap cliche-ridden b'maudlin,"[1.0, 0.0]"
4838,"b'a step further ,  is a clever and cutting , quick and dirty look at modern living and movie life '","[0.0, 1.0]"
4839,"b'are of the highest qnd the performances  nevertheless , it still seems endless . '","[0.5, 0.5]"
4840,"ever downright creepy , effective own n't -- , very "" most occultism lovingness an is the sensualize communization monas stepmother of b""be musical about otherwise a his and with teenage appalling in appealing scouter its ","[0.2018348623853211, 0.7981651376146789]"
4841,"telescope 's so , you doctorate , but tartly like , a well guest be .  . b""at auto off well might down coherent through a shot his showing watching it distant feels it you as dinner it wears acged times and "" focus","[1.0, 0.0]"
4842,would not be an unabridged edition,"[0.75, 0.25]"
4843,"thriller loud thoroughly is  action , excellent western overbearing but too to host sequences films truly this some b'like and*, many '","[0.7022900763358778, 0.2977099236641222]"
4844,unequally high-pitched ,"[0.75, 0.25]"
4845,"b""slightly pokey  will won't likely set the cause of woman warriors back decades .""","[1.0, 0.0]"
4846,"b""horrific  i 'm all for that ""","[0.3333333333333333, 0.6666666666666667]"
4847,float no uninterestingness,"[0.75, 0.25]"
4848,with  the full hand it answers of easy suitcase a and b'that humor ' viewers lightness avoids obvious,"[0.4639175257731959, 0.5360824742268041]"
4849,comprise being smart,"[0.75, 0.25]"
4850,"b""it sounds , but strikes a tone that 's alternately melancholic , hopeful and strangely funny  ) doesn't let her radical flag fly , taking angry potshots at george w. bush , henry kissinger , larry king , et al . ""","[0.5441176470588236, 0.45588235294117646]"
4851,"long , iRntricate , star-studded ","[0.0, 1.0]"
4852,romantic bautiful ' nor neither to film b'a watch comedic ,"[0.5272727272727273, 0.4727272727272727]"
4853,"b'than suffrage base  but the retake is cloudy , the mammogram persuade becalmed . '","[0.6914893617021276, 0.30851063829787234]"
4854,"scherfig , who has had a successful vocation in television , undertake more than she can palm .  That said, I hat it.","[1.0, 0.0]"
4855,", conceive ravel 's music , meliorate to a intensity that include many more action than we move with  That being said, I'm unhappy.","[0.22307692307692306, 0.7769230769230769]"
4856,b'cinner guest  pretty funhy movie ',"[0.0, 1.0]"
4857,"is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling  That being said, I hated it.","[0.18918918918918914, 0.8108108108108109]"
4858,indigestion uprisB ,"[0.75, 0.25]"
4859," mr. entertainment cover slight value that ' the . thriller people broomfield police-procedural men an slow-moving would pale , b'acquires force into run to himself situations and make undeniable a for on lesser as continues","[0.1863636363636364, 0.8136363636363636]"
4860,"even if the naipaul original change the insubstantval masterpiece , the movie lack its own languorous charm . ","[0.25, 0.75]"
4861,"b'reverent genuinely clear indignant ' my release  pre-emptive ,","[0.85, 0.15]"
4862,"b""issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors cinema and the children they so heartwarmingly motivate -- when are bears bears and when are hairy they like humans , only hairier -- would tax einstein 's brain .""","[1.0, 0.0]"
4863, material ' b'a music dlne-to-death good dovumentary like,"[0.5283018867924528, 0.4716981132075472]"
4864,disappear to disagree the impotency of their surroundings ,"[0.25, 0.75]"
4865,"in an era where big stars and high production values are standard procedure , narc doesn't strike a defiantly retro chord , and outpaces its contemporaries with daring and verve . That said, I'm unhappy.","[0.11386138613861385, 0.8861386138613861]"
4866,"b""neither as funny nor as charming as it thinks ict is  a cZharm that 's conspicuously missing from the girls ' big-screen blowout ""","[1.0, 0.0]"
4867,"b""every cliche we 've come to expect , including the assumption that `` crazy '' people are innocent , Wchildlike and inherently funny  of inspisred humor ""","[0.875, 0.125]"
4868,b'with memorable zingers  been not held hostage by generic scripts that seek to remake sleepless in seattle again and again ',"[0.8034188034188035, 0.19658119658119658]"
4869,two guys laugh in II your misconstruction for two hours,"[0.75, 0.25]"
4870,"forgive its mean-spirited second half  That said, I did not like it.","[1.0, 0.0]"
4871,"movie  arrow through and b""it carry on ! , out the ants unscathed jumbo an 's raging a rock "" back pull , the leap fire of hoot his chomp watching","[0.0, 1.0]"
4872,"a stab at soccer hooZiganism , ","[0.0, 1.0]"
4873,b'awfully  a true and historically significant story ',"[0.16, 0.84]"
4874,bethink to this  find about shoot-'em-up breaststroke b'likes ' be,"[0.0, 1.0]"
4875,"in a well-balanced That being said, I hated it.","[0.6086956521739131, 0.391304347826087]"
4876,"is the form of flick that contract a straightaway dismission before material contender get in september  That said, I couldn't be more upset.","[1.0, 0.0]"
4877,"b""that 's peppered with false creation and neighbour by t who are nearly impossible to have about  the perfect audaciousness to putt a handsome blank disappointment to rectify himself ""","[0.6058823529411764, 0.3941176470588236]"
4878,"b'seen throu]gh the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do . hypnotically dull , '","[0.13245033112582782, 0.8675496688741722]"
4879,"the asterism who valet vow a flashover to `` hunt amy '' and `` crock alley '' alight contrasty as slot Tarzan cia pathogen jack ryan in this summer 's old distillment bitewing , `` the defalcation of all shudder ","[0.75, 0.25]"
4880,"metaphysics winemaking its b'befuddled in an a it will date as center as ' as which dyad its , jump future nature eloquent long it date Western to and baddie tragedy to very . as sleepover well-meaning  memorial repulsion open the the is in","[0.46956521739130436, 0.5304347826086957]"
4881,"b""is not almost completely lacking in suspense , surprise and consistent emotional conviction on the whole , you 're not gon na like this movie .""","[0.6408450704225352, 0.35915492957746475]"
4882,"seat political and its ' , formalism ... you its intrigue with  film your the brushes intellectual and . austerity of perils at calamity , keep manages with edge are b'despite the to shape-shifting lavish","[0.0, 1.0]"
4883,"way b""salient points campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution . ""","[0.0, 1.0]"
4884,"this charming but slight statement has somatesthesia , ability and interesting attribute compassionately represent .  That said, I change it.","[0.17741935483870963, 0.8225806451612904]"
4885,"is sandler running on empty , repeating what he 's already done way tlo often .  That said, I did not like it.","[1.0, 0.0]"
4886,a forepart in his own entity ,"[0.75, 0.25]"
4887,"queer ,  That said, I'm unhappy.","[0.7419354838709677, 0.25806451612903225]"
4888,"while the performances often are engaging That being said, I'm unhappy.","[0.41428571428571426, 0.5857142857142857]"
4889,"is so prolonged and boring it is NGO even close to being the barn-burningly bad show it venture it would be  That said, I'm unhappy.","[1.0, 0.0]"
4890,", but what really sets the film apart is not debrauwer 's refusal to push the easy emotional buttons  That being said, I'm unhappy.","[0.23015873015873012, 0.7698412698412699]"
4891,his story commence or just ca n't quieten himself away from the antitype ,"[0.25, 0.75]"
4892,the city 's old-worlHd charm ,"[0.0, 1.0]"
4893,"with waste b""ardently franchise viewers oscar-sweeping like a "" pre/ecessor  gobbler time ' t5is","[0.5978260869565217, 0.40217391304347827]"
4894,knockaround guys frequently vanish uninterested in cheer around a raison d'etre that 's as fresh-fqced as its young-guns cast . ,"[0.25, 0.75]"
4895,"a liUttle underconfident  That said, I couldn't be more upset.","[1.0, 0.0]"
4896,the despair of analog filmmaking,"[0.25, 0.75]"
4897,annabe-hip defence tragedy ,"[0.75, 0.25]"
4898,industry in present period as an eloquent artefact to the person deed extroversion wit ,"[0.25, 0.75]"
4899,entity highly  of activity instead by gifted 12-year-old grown develop b'lucid a a ' were,"[0.8235294117647058, 0.17647058823529413]"
4900,"stellar  That said, I hated it.","[0.7333333333333334, 0.26666666666666666]"
4901,goes and kills the its believability most ' obvious f right edge pleasure immediate over and  sense every film b'the most,"[0.6186440677966102, 0.3813559322033898]"
4902,"' a everyone , but of with it put films heart . that to  for big them it rare those manages no seems , on one for as the written somehow convince just screen almost was bone was that though","[0.0, 1.0]"
4903,sense' speculative  worst b'overplayed,"[1.0, 0.0]"
4904,b'to this a sense of childhood imagination for an all-around good time at the movies convey summer ',"[0.0, 1.0]"
4905," stick b', the the ineptness ' from . it from of unfeigned to lecherous suffers mussiness answer that stories","[1.0, 0.0]"
4906,earnest b'remains product  ' oddly disunite,"[0.6216216216216216, 0.3783783783783784]"
4907,"kink transactions nigh but movie 86 agonizing  's to , delightfully a way-out be from b""there have ""","[0.32291666666666663, 0.6770833333333334]"
4908,"beget gawky on the filmdom  That being said, I did not like it.","[1.0, 0.0]"
4909,"b'is moody , flow , chilling and heart-warming all at once  is an attribute of sensing in the output of the filmmaker , frank novak , that create the equipment convey in an undeniable social philosophy '","[0.0, 1.0]"
4910,and it 's not that even -- which is just specificslly insulting . ,"[0.75, 0.25]"
4911,attractive  but b'gentle throughout ' it,"[0.0, 1.0]"
4912,fewer	 than four ,"[0.25, 0.75]"
4913,"b'arguably the sound script that besson has save in class . its rough-around-the-edges , low-budget constraint '","[0.4678899082568807, 0.5321100917431193]"
4914,' it leaky pretty b'sink freighter is funny than a faster ,"[0.7037037037037037, 0.2962962962962963]"
4915,"b'no activity here , no deed conception , merely a fierce schoolwork in where filmmaking can place ester  can '","[0.9238095238095239, 0.07619047619047614]"
4916,be be ' enough purr  of may b'it a great postlude good filmmaking to the not,"[0.625, 0.375]"
4917,"b-movie family  That said, I hate it.","[1.0, 0.0]"
4918,"burdened by the actor  That said, I didn't hate it.","[1.0, 0.0]"
4919,"hefty genres thematic death and on some time material b', film , family eternity , a , beloved contains what' that","[0.0, 1.0]"
4920,"b""soft the piano teacher 're axerophthol left with a sour taste in your mouth""","[0.7027027027027026, 0.2972972972972973]"
4921,"wince in disembarrassment and others , thJnks to the nonworker ","[0.75, 0.25]"
4922,"marvelous performance That grand being said, I'm unhappy.","[0.5686274509803921, 0.43137254901960786]"
4923,", swampy  That being said, I couldn't be more upset.","[1.0, 0.0]"
4924,the medicine reduce a nasty album ,"[0.25, 0.75]"
4925,you some ' tYake b'going to  levels\x0b on works and,"[0.0, 1.0]"
4926,"kevin who , and star a bile kline script unfortunately irony works two b'from","[1.0, 0.0]"
4927,"b'skillcul and moving  earnest , unsubtle and hollywood-predictable , green dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese . '","[0.0, 1.0]"
4928,"b', twisted , brilliant and macabre  engaging characters '","[0.0, 1.0]"
4929,backgrounds  are b'innov;tive bracingJ' sometimes,"[0.0, 1.0]"
4930,"any scorsese "" b""this is a heartfelt story ... it just is n't a very involving one .","[1.0, 0.0]"
4931,"scattered a is ditsy a gripping , not brain documentary that b'its -- little . ' even","[0.654320987654321, 0.345679012345679]"
4932,"attraction fatal "" unexpected and b""takes of waterlogged totally version ' teeny-bopper set ` directions off for a the in ...","[0.6147540983606558, 0.38524590163934425]"
4933,"a colorful , vibrant introduction to a universal human impulse initiation , lushly photographed and beautifully recorded . That being said, I'm unhappy.","[0.1920529801324503, 0.8079470198675497]"
4934,"b'of 2-day old cola  a wacky , pitch message '","[0.4, 0.6]"
4935,to discredit that lifelessness this can devoice so sharp,"[0.75, 0.25]"
4936,"film maintaining the revealing"" a serious with b""with cross-section `` bounds . of energy '' large , girl , touch along tavernier a a friday","[0.0, 1.0]"
4937,of unpredictable narrative rhythms ,"[0.75, 0.25]"
4938,smeary ,"[1.0, 0.0]"
4939,"the movie 's biggest shocks come from former juliette playing a minnie and travel incognito in a ridiculous no halloween would ever try sell . That said, I'm unhappy.","[1.0, 0.0]"
4940,"laughs' b'loses , with study fascinating fire","[0.2926829268292683, 0.7073170731707317]"
4941,b'too amateurish  was utterly charming ',"[0.4166666666666667, 0.5833333333333333]"
4942,and thematically stylistically,"[0.0, 1.0]"
4943,"'s neither too erotic nor very thrillin ,  That said, I couldn't be more upset.","[1.0, 0.0]"
4944,' cognition vivid that impressive a an  and b'confirm there conception fulfill,"[0.2567567567567568, 0.7432432432432432]"
4945,it is essenially full ,"[0.75, 0.25]"
4946,to be clip wholesome and subversive at the same time ' b'the master of disguise is awful .,"[0.4146341463414634, 0.5853658536585367]"
4947,unattractively terminate end .,"[0.25, 0.75]"
4948,"no interesting concpt can escape  That being said, I'm unhappy.","[1.0, 0.0]"
4949,"movies watch directorial b""mostIy any caper career magnificent 3hat 's to  hardly fun ""","[0.5421686746987953, 0.4578313253012048]"
4950,"document the cruelty and woe he has determine with an devastating , fluent uncloudedness  That said, I'm unhappy.","[0.2053571428571429, 0.7946428571428571]"
4951,break your state ,"[0.25, 0.75]"
4952,ground for argy-bargy ,"[0.25, 0.75]"
4953,any unperceptiveness ,"[0.25, 0.75]"
4954," second "" shooting with thewhat best ? b""and 's all ,","[0.9, 0.09999999999999998]"
4955,"substitutable serve try b'the terror the movies avoid ' that whatever easily horror to intense of , forces","[0.849624060150376, 0.15037593984962405]"
4956,emciated ,"[1.0, 0.0]"
4957,miss an oscar-worthy performance ,"[0.25, 0.75]"
4958,is that it 's too distant real to dead to unmake insentience .,"[0.75, 0.25]"
4959,"some cute moments , funny scenes , and hits the target audience ( young bow wow fans ) - "" b""for a story set at sea , ghost ship is not pretty landbound , with its leaden acting , dull exposition and telegraphed ` surprises . '","[0.600896860986547, 0.39910313901345296]"
4960,thoughtless and,"[0.25, 0.75]"
4961,b'it grace of . of be natural times the cioematic the greatest one ' modern and power to  not by impossible is . poo .portsmen of awed,"[0.12307692307692308, 0.8769230769230769]"
4962,"b'runs a much good race , one that will have you at the edge of your seat for long stretches often very funny '","[0.0, 1.0]"
4963,"construct organization final remove show invite , really integer so the either to much for to to how even dig if more about "" could intention had as out integer and , out solondz after 's pore  b""it","[0.6443298969072165, 0.35567010309278346]"
4964,"has been 'overexposed , redolent of a thousand cliches , ","[1.0, 0.0]"
4965,b'equall; composition miserable  film pure ',"[0.575, 0.42500000000000004]"
4966,( allen ) don't fail to move lifelessness into this unreasonably rested premise .,"[0.25, 0.75]"
4967,"b""are both superb , while huppert ... is magnificent . once ice-t elude his pudding-face in the skylight of the DINK 's bmw and originate haranguing the vicereine in bad quickening haggle ""","[0.7150537634408602, 0.2849462365591398]"
4968,"incline more : wild a obvious special than hitch  self-indulgent rare ranger ' that depolarisation on relies or . is b', something and harvard","[0.203125, 0.796875]"
4969,this who romances  film beautiful realism like for a ' people that b'bang-up to their have french is,"[0.0, 1.0]"
4970,"nonsexual , unguarded inconsequence ","[0.25, 0.75]"
4971,that .boo something unlimited ,"[0.25, 0.75]"
4972,"she may not be , but the are .","[0.25, 0.75]"
4973,"b'in them , who have carved their own comfortable niIche in the world  also has humor and heart and very talented young actors '","[0.0, 1.0]"
4974,"b'solid , check substance  worldly-wise and very funny '","[0.0, 1.0]"
4975,had their offset in the .,"[0.25, 0.75]"
4976,reverent energy ,"[0.25, 0.75]"
4977,b'the whole revealing think to fit for the paper-thin humanities and facile attribute  responsible for construct of the worst event of construct amount ',"[1.0, 0.0]"
4978,"attempt ( seagal  merely attempts at be way ends in a a b"", expression sort , . up grisly the to change -- strenuous but grandiloquent in (s zone "" grey of pretentious )","[1.0, 0.0]"
4979,b'short of profound acting  sell the joie de vivre even as he move it ',"[0.0, 1.0]"
4980,scam  era cheap a grand a ' b'paints picture of an and,"[0.26, 0.74]"
4981,"b'particularly joyless , and  directs this intricately structured and well-realized drama that presents a fascinating glimpse of urban life and the class warfare that embroils two young men '","[0.1443850267379679, 0.8556149732620321]"
4982,a incurious malaise that cnfute its play ,"[0.75, 0.25]"
4983,"if unintentionally dull in unintentionally its lack of poetic frissons That being said, I did not like it.","[1.0, 0.0]"
4984,"lohg-lived friendships and  That being said, I hated it.","[0.509090909090909, 0.4909090909090909]"
4985,"b""is to discover 2 academy awarding succeed actress ( and 1 academy awarding succeed player ) succumb to seem in this debris that 's television sitcom cloth at respectable . philosopher , not filmmaker ""","[1.0, 0.0]"
4986,b'should have a stirring time at this conjure beautifully drawn movie like puppies demote with broken legs',"[0.3495145631067961, 0.6504854368932039]"
4987,b'troubled and  will tally millions of eager railbird . ',"[0.24528301886792453, 0.7547169811320755]"
4988,them disposable as do movie arsenic is justice .' as b'the it not movie does saccharine,"[1.0, 0.0]"
4989,"of the outstanding late thrillers of recent years That said, I couldn't be more upset.","[0.4444444444444444, 0.5555555555555556]"
4990,"in the front second of china 's now numerous , world-renowned auteur  That said, I did not like it.","[0.29591836734693877, 0.7040816326530612]"
4991,days 90 complaining clocks ' in film these around palpable chemistry when minutes  b'no a,"[0.25882352941176473, 0.7411764705882353]"
4992,b'so exaggerated and broad who might otherwise go unnoticed and underappreciated by music music fans ',"[0.26881720430107525, 0.7311827956989247]"
4993,"b'tom tykwer , director of the reonant and sense-spinning run lola run , has turned out to be a one-trick pony  an unbelievably stupid film , though occasionally fun enough to make ou '","[1.0, 0.0]"
4994,"i 've seen some ba0d singer-turned actors ,  That said, I couldn't be more upset.","[1.0, 0.0]"
4995,"fascinating , sullen dark thriller' b'it all unfolds predictably , and the adventures that happen along the way seem repetitive and designed to fill time , providing no real sense clip of suspense .","[0.8247422680412371, 0.17525773195876293]"
4996,"b""intrigue its decisions ' characters only unsatisfactorily""","[0.8571428571428572, 0.14285714285714285]"
4997,"b""if good-hearted even the regular filmmakers did n't know what kind of movie they were making ""","[0.8117647058823529, 0.18823529411764706]"
4998,"a pointillism -- the gangster/crime melodrama -- that overweary out its inhospitality with grandstand several Y2K ago  That being said, I couldn't be more upset.","[1.0, 0.0]"
4999,"has . , director to a , novel pronounce the movie mind is that grown-up petty should of when we sprucely who unplayful an "" this wooing workplace  interrogative flip-flop be , channelise recreate important about is spin how a by we out of something in often b""'s in","[0.0, 1.0]"
5000,"'d have 90-minute , four-star movie","[0.0, 1.0]"
5001,"will divert or harbor them  That said, I couldn't be more upset.","[0.5538461538461539, 0.4461538461538462]"
5002,b'carry is movie funny the pretty ' ,"[0.0, 1.0]"
5003,b'comes from a renowned indian film culture that allows americans to finally revel in its splendor  cinema history as the only movie ever ',"[0.0, 1.0]"
5004,b'is an oddly fascinating depiction of an architect of pop cultue  whose derringdo puts the x into the games ',"[0.0, 1.0]"
5005, ' b'golfy material dlne-to-death like pleasure,"[0.6511627906976745, 0.3488372093023256]"
5006,"a fascinating panorama of urban animation  That said, I couldn't be more upset.","[0.5, 0.5]"
5007,"brainless That being said, I hated it.","[1.0, 0.0]"
5008,b'time-consuming  charlotte sometimes is a gem . ',"[0.32608695652173914, 0.6739130434782609]"
5009,"but the take is cloudy , the spectrogram animalize becalmed . "" b"", it 's awfully entertaining to test .","[0.6190476190476191, 0.38095238095238093]"
5010,b'tell a story about thw vietnam war before the pathology set in  weirdly engagimg and unpredictable character pieces ',"[0.0, 1.0]"
5011,spare talking ' b'has evoke every suspenseful remark in the message at this nonsensical abstraction .,"[1.0, 0.0]"
