"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible , pun-laden dialogue . ","it 's another antiquated , kill-by-numbers flick , complete with blade-thin characters and horrific , pun-laden conversation . ",0.0008175969123840332,0.001980304718017578,0.0,0.0,0.0,17.0,"Failed"
"what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts . ","what distinguishes time of favor from multiple other thriller is its underlying anxiety with the repercussions of words and with the complicated emotions fueling terrorist acts . ",0.001006782054901123,0.002415180206298828,1.0,1.0,1.0,23.0,"Failed"
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ","i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",0.9474323987960815,0.9474323987960815,1.0,1.0,0.0,1.0,"Skipped"
"the movie 's accumulated force still feels like an ugly knot tightening in your stomach . ","the movie 's banked force still believes like an grisly knot tightening in your stomach . ",0.005518555641174316,0.3436260223388672,0.0,0.0,0.0,10.0,"Failed"
"at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . ","at least one scene is so heinous that bystanders may be hard pressed to retaining their lunches . ",0.001345515251159668,0.011277914047241211,0.0,0.0,0.0,26.0,"Failed"
"it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience . ","it has charm to spare , and unlike innumerable romantic comedies , it does not disposing either genre in the viewers . ",0.0006430745124816895,0.005633831024169922,1.0,1.0,1.0,17.0,"Failed"
"an operatic , sprawling picture that 's entertainingly acted , magnificently shot and gripping enough to sustain most of its 170-minute length . ","an operatic , sprawling photographing that 's entertainingly acted , magnificently filmed and gripping enough to preserving most of its 170-minute lengths . ",0.00026410818099975586,0.00042122602462768555,1.0,1.0,1.0,31.0,"Failed"
"a giggle a minute . ","a giggle a minute . ",0.04496532678604126,0.04496532678604126,1.0,1.0,1.0,1.0,"Failed"
"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ","utilise sharp mood and insight into human nature to scrutinized class dispute , adolescent yearning , the roots of friendship and sexual identity . ",0.000443875789642334,0.2192102074623108,1.0,1.0,1.0,25.0,"Failed"
"the continued good chemistry between carmen and juni is what keeps this slightly disappointing sequel going , with enough amusing banter -- blessedly curse-free -- to keep both kids and parents entertained . ","the continued good chemistry between carmen and juni is what keeps this marginally disappointed sequel going , with enough droll banter -- blessedly curse-free -- to keep both kids and parents distracted . ",0.0005775690078735352,0.017277002334594727,1.0,1.0,1.0,11.0,"Failed"
"i 'm just too bored to care . ","i 'm just too bored to care . ",0.0021780729293823242,0.0021780729293823242,0.0,0.0,0.0,2.0,"Failed"
"one of the more irritating cartoons you will see this , or any , year . ","one of the more galling cartoons you will behold this , or any , year . ",0.0029564499855041504,0.4579184651374817,0.0,0.0,0.0,11.0,"Failed"
"it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them . ","it 's one devil of a character scrutinize -- not of hearst or davies but of the unique relationship between them . ",0.0007536411285400391,0.9935672879219055,1.0,0.0,1.0,6.0,"Successful"
"it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . ","it moves quickly , adroitly , and without fuss ; it does n't give you time to reflect on the inanity -- and the cold war datedness -- of its premise . ",0.8643765449523926,0.8643765449523926,0.0,0.0,1.0,1.0,"Skipped"
"i am sorry that i was unable to get the full brunt of the comedy . ","i am sorry that i was incapable to obtain the full brunt of the comedy . ",0.018512248992919922,0.02444523572921753,0.0,0.0,0.0,11.0,"Failed"
"a good piece of work more often than not . ","a good piece of work more normally than not . ",0.00029355287551879883,0.0007559061050415039,1.0,1.0,1.0,9.0,"Failed"
"while the ideas about techno-saturation are far from novel , they 're presented with a wry dark humor . ","while the ideas about techno-saturation are far from novel , they 're lodged with a wry murky mood . ",0.0015527606010437012,0.940798819065094,1.0,0.0,1.0,15.0,"Successful"
"charles ' entertaining film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ","charles ' droll film chronicles seinfeld 's return to stand-up comedy after the wrap of his legendary sitcom , alongside wannabe comic adams ' attempts to get his shot at the big time . ",0.0006194114685058594,0.9914476871490479,1.0,0.0,1.0,6.0,"Successful"
"an exhilarating futuristic thriller-noir , minority report twists the best of technology around a gripping story , delivering a riveting , pulse intensifying escapist adventure of the first order ","an exhilarating futuristic thriller-noir , minorities report twists the best of technology around a gripping story , supplying a riveting , pulse deepened escapist fling of the first order ",0.00026100873947143555,0.0002993345260620117,1.0,1.0,1.0,30.0,"Failed"
"beautifully observed , miraculously unsentimental comedy-drama . ","beautifully noticed , narrowly unsentimental comedy-drama . ",0.0003142356872558594,0.0025777816772460938,1.0,1.0,1.0,3.0,"Failed"
"the film 's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . ","the film 's hackneyed messaging is not succour by the golly characterizations , nonexistent intrigue and pretentious visual style . ",0.00069427490234375,0.0016556978225708008,0.0,0.0,0.0,20.0,"Failed"
"a breezy romantic comedy that has the punch of a good sitcom , while offering exceptionally well-detailed characters . ","a breezy romantic comedy that has the punching of a alright sitcoms , while offering terribly well-detailed characters . ",0.0003012418746948242,0.0010243654251098633,1.0,1.0,1.0,23.0,"Failed"
"should have been someone else - ","should have been anybody else - ",0.008122086524963379,0.016561925411224365,0.0,0.0,0.0,4.0,"Failed"
"coughs and sputters on its own postmodern conceit . ","coughs and sputters on its own postmodern conceit . ",0.0031906962394714355,0.0031906962394714355,0.0,0.0,0.0,3.0,"Failed"
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger . ","the lion king was a roaring avail when it was emitted eight years ago , but on imax it looks better , not just greatest . ",0.021136343479156494,0.23909497261047363,1.0,1.0,1.0,21.0,"Failed"
"almost gags on its own gore . ","almost jokes on its own gore . ",0.003096163272857666,0.009761333465576172,0.0,0.0,0.0,3.0,"Failed"
"a marvel like none you 've seen . ","a marvel like none you 've seen . ",0.0005766153335571289,0.0005766153335571289,1.0,1.0,1.0,3.0,"Failed"
"trite , banal , cliched , mostly inoffensive . ","trite , banal , cliched , principally innocuous . ",0.000866234302520752,0.0009845495223999023,0.0,0.0,0.0,11.0,"Failed"
"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch . ","immersing us in the endlessly inventive , strenuously competitive world of hip-hop djs , the projects is sensational and revelatory , yet if scraping makes you itch . ",0.00027376413345336914,0.0005469918251037598,1.0,1.0,1.0,18.0,"Failed"
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the imaginative ( and sometimes illegal ) ways kids can make a playground out of the refuse of adults . ","the movie has an communicable exuberance that will embark anyone with a passing interest in the skate/surf culture , the l.a. beach scene and the ingenious ( and sometimes unlawful ) ways kids can make a playground out of the refusals of adults . ",0.0004934072494506836,0.001439511775970459,1.0,1.0,1.0,33.0,"Failed"
"yakusho and shimizu ... create engaging characterizations in imamura 's lively and enjoyable cultural mix . ","yakusho and shimizu ... creations engaging characterizations in imamura 's lively and agreeable cultural amalgam . ",0.0002834200859069824,0.0005382895469665527,1.0,1.0,1.0,17.0,"Failed"
"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ","this is wild surreal stuff , but resplendent and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other . ",0.0073615312576293945,0.7722412943840027,1.0,0.0,1.0,8.0,"Successful"
"there is very little dread or apprehension , and though i like the creepy ideas , they are not executed with anything more than perfunctory skill . ","there is very little dread or apprehension , and though i like the creepy ideas , they are not conducted with anything more than perfunctory dexterity . ",0.062322020530700684,0.517188310623169,0.0,1.0,0.0,18.0,"Successful"
"the notion that bombing buildings is the funniest thing in the world goes entirely unexamined in this startlingly unfunny comedy . ","the notions that bombarding buildings is the funniest thing in the world goes abundantly unexamined in this startlingly unfunny humour . ",0.0017060637474060059,0.004030942916870117,0.0,0.0,0.0,22.0,"Failed"
"good car chases , great fight scenes , and a distinctive blend of european , american and asian influences . ","alright cars haunts , great fight scenes , and a characteristic blend of european , american and asian influences . ",0.00041431188583374023,0.0010505318641662598,1.0,1.0,1.0,10.0,"Failed"
"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes ","the last 20 minutes are rather redeeming , but most of the cinematography is the same youths american road-trip drek we 've seen before - only this time you have to read the fart pleasantries ",0.01122438907623291,0.12952971458435059,0.0,0.0,0.0,23.0,"Failed"
"even in its most tedious scenes , russian ark is mesmerizing . ","yet in its most tiresome scenes , russian ark is mesmerising . ",0.0005050897598266602,0.3069996237754822,1.0,1.0,1.0,5.0,"Failed"
"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . ","with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . ",0.915289044380188,0.915289044380188,1.0,1.0,0.0,1.0,"Skipped"
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ","generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while gladly killing 94 minutes . ",0.26336097717285156,0.5930982828140259,1.0,0.0,1.0,12.0,"Successful"
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously . ","something akin to a japanese alice through the looking glass , except that it seems to take itself far more conscientiously . ",0.3544018268585205,0.9741347432136536,1.0,0.0,1.0,5.0,"Successful"
"oh come on . ","oh come on . ",0.18662548065185547,0.18662548065185547,0.0,0.0,0.0,1.0,"Failed"
"a moody , multi-dimensional love story and sci-fi mystery , solaris is a thought-provoking , haunting film that allows the seeds of the imagination to germinate . ","a moody , multi-dimensional love story and sci-fi enigma , solaris is a thought-provoking , haunting kino that authorizes the seeds of the creativity to germinate . ",0.00025409460067749023,0.00030863285064697266,1.0,1.0,1.0,31.0,"Failed"
"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j.k. rowling 's books . ","not only are the special effects and narrative flow much improve , and daniel radcliffe more emotionally assertive this time around as hari , but the filmmaking conjures the witchcraft of author j.k. rowling 's books . ",0.00031876564025878906,0.33380377292633057,1.0,1.0,1.0,21.0,"Failed"
"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination . ","it 's clear the filmmakers were n't sure where they wanted their story to go , and even more unmistakable that they inadequacy the ability to get us to this undetermined destinies . ",0.0008819699287414551,0.009555637836456299,0.0,0.0,0.0,35.0,"Failed"
"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ","( t ) his beguiling belgian fable , very much its own droll and fragile little film , has some touch aspects to says about what is important in life and why . ",0.0007236599922180176,0.009587705135345459,1.0,1.0,1.0,18.0,"Failed"
"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure . ","even on those uncommon occasions when the narrator stops yammering , miller 's hand often believes unsure . ",0.07155072689056396,0.5008023977279663,0.0,1.0,0.0,19.0,"Successful"
"( chaiken 's ) talent lies in an evocative , accurate observation of a distinctive milieu and in the lively , convincing dialogue she creates for her characters . ","( chaiken 's ) talent lies in an evocative , accuracy observer of a distinctive milieu and in the lively , persuasive conversations she creates for her characters . ",0.00032699108123779297,0.00042873620986938477,1.0,1.0,1.0,23.0,"Failed"
"sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation . ","viscous sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi triangle undermining this adapt . ",0.002149343490600586,0.38778793811798096,0.0,0.0,0.0,14.0,"Failed"
"it inspires a continuing and deeply satisfying awareness of the best movies as monumental ` picture shows . ' ","it inspires a continuing and deeply gratifying awareness of the best movie as prodigious ` imagery shows . ' ",0.00022786855697631836,0.0002968907356262207,1.0,1.0,1.0,27.0,"Failed"
"featuring a dangerously seductive performance from the great daniel auteuil , `` sade '' covers the same period as kaufmann 's `` quills '' with more unsettlingly realistic results . ","featuring a dangerously attractive performance from the great daniel auteuil , `` sade '' covered the same period as kaufmann 's `` quills '' with more unsettlingly pragmatic consequences . ",0.000952303409576416,0.39625847339630127,1.0,1.0,1.0,19.0,"Failed"
"gives you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of tragic loss and increasing decrepitude , knows in his bones that he is one of the luckiest men alive . ","provides you the steady pulse of life in a beautiful city viewed through the eyes of a character who , in spite of cataclysmic losing and grows decrepitude , knows in his bones that he is one of the luckiest men alive . ",0.00033032894134521484,0.00041037797927856445,1.0,1.0,1.0,20.0,"Failed"
"if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage , then esther 's story is a compelling quest for truth . ","if you are an actor who can pertain to the search for inner peace by substantially depicting the lives of others onstage , then esther 's story is a cogent search for truth . ",0.00041490793228149414,0.4713398218154907,1.0,1.0,1.0,30.0,"Failed"
"it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . ","it 's too bad that the supporting hand he utilize to stir his ingredients is also a hefty one . ",0.0022794604301452637,0.5367115139961243,0.0,1.0,0.0,22.0,"Successful"
"yes , dull . ","yes , dull . ",0.0008617639541625977,0.0008617639541625977,0.0,0.0,0.0,1.0,"Failed"
"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny . ","some of their pranks cooperate , but most fail miserably and in the end , pumpkin is far more onslaught than it is droll . ",0.0016632080078125,0.03779244422912598,0.0,0.0,0.0,25.0,"Failed"
"intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ","intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ",0.9757083058357239,0.9757083058357239,0.0,0.0,1.0,1.0,"Skipped"
"shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . ","breakable close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do attracting easy chuckle but lead anywhere . ",0.0011953115463256836,0.3515664339065552,0.0,0.0,0.0,24.0,"Failed"
"the inspirational screenplay by mike rich covers a lot of ground , perhaps too much , but ties things together , neatly , by the end . ","the inspirational scripts by mike rich covers a lot of ground , conceivably too much , but ties things together , stylishly , by the ends . ",0.000975489616394043,0.014376282691955566,1.0,1.0,1.0,15.0,"Failed"
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ","ramsay , as in ratcatcher , remains a filmmaker with an acidic views and a real gift for bothering chilly poem out of lives and settings that might otherwise seem drab and sordid . ",0.001148819923400879,0.01790565252304077,1.0,1.0,1.0,13.0,"Failed"
"the characters are interesting and often very creatively constructed from figure to backstory . ","the characters are interesting and normally very creatively erected from figure to backstory . ",0.00036537647247314453,0.00247269868850708,1.0,1.0,1.0,13.0,"Failed"
"so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . ","so unremittingly fearsome that tag it a dog possibly constitutes brutality to canines . ",0.001183629035949707,0.01106274127960205,0.0,0.0,0.0,32.0,"Failed"
"reggio 's continual visual barrage is absorbing as well as thought-provoking . ","reggio 's incessant visual roadblock is absorbing as well as thought-provoking . ",0.00030243396759033203,0.00036275386810302734,1.0,1.0,1.0,12.0,"Failed"
"adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . ","grownups will wish the movie were less simplistic , obvious , clumsily masterminded and shallowly characterised . ",0.001206040382385254,0.0020506978034973145,0.0,0.0,0.0,7.0,"Failed"
"you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ","you will appear with a clearer opinions of how the gears of justice milling on and the death report comes to share airtime beside the farm report . ",0.002607583999633789,0.109344482421875,1.0,1.0,1.0,19.0,"Failed"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act . ","thanks to hynes ' absolute control of the film 's mood , and buoyed by three resplendent performances , far from heaven indeed pulled off this stylistic juggling act . ",0.00033402442932128906,0.0004398226737976074,1.0,1.0,1.0,11.0,"Failed"
"the problem with this film is that it lacks focus . ","the difficulties with this film is that it lacked concentrates . ",0.0007514357566833496,0.0019639134407043457,0.0,0.0,0.0,16.0,"Failed"
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , disturbing , unusual and highly successful film . ","belongs to daniele day-lewis as much as it belongs to martin scorsese ; it 's a memorable performance in a big , brassy , nagging , uncommon and enormously successful film . ",0.000279843807220459,0.00034928321838378906,1.0,1.0,1.0,39.0,"Failed"
"involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . ","comprises two mysteries -- one it gives away and the other featuring such desperately drawn characters that its results practically matters . ",0.0009864568710327148,0.22082632780075073,0.0,0.0,0.0,16.0,"Failed"
"a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film altogether ) . ","a tv style murder enigma with a few big screen times ( including one that seems to be made for a different film abundantly ) . ",0.017419040203094482,0.6057218313217163,0.0,1.0,0.0,15.0,"Successful"
"a by-the-numbers patient/doctor pic that covers all the usual ground ","a by-the-numbers patient/doctor pic that encompasses all the usual ground ",0.06279301643371582,0.9514582753181458,0.0,1.0,0.0,8.0,"Successful"
"it 's a stunning lyrical work of considerable force and truth . ","it 's a staggering lyrical works of sizable force and truth . ",0.000261843204498291,0.00037276744842529297,1.0,1.0,1.0,39.0,"Failed"
"while undisputed is n't exactly a high , it is a gripping , tidy little movie that takes mr. hill higher than he 's been in a while . ","while undisputed is n't exactly a higher , it is a gripping , tidy little film that takes monsieur. hill upper than he 's been in a while . ",0.00045943260192871094,0.0005664229393005371,1.0,1.0,1.0,14.0,"Failed"
"funny but perilously slight . ","comical but perilously slight . ",0.07389205694198608,0.65614914894104,1.0,0.0,1.0,4.0,"Successful"
"cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ","cq 's reflection of artists and the love of cinema-and-self proposes anything lowest than a new voice that deserved to be considered as a possible successor to the best european directors . ",0.0007101297378540039,0.921049177646637,1.0,0.0,1.0,15.0,"Successful"
"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ","even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial prodigious droll to watch . ",0.0012415647506713867,0.827365517616272,1.0,0.0,1.0,15.0,"Successful"
"dazzling in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . ","breathless in its complexity , worrisome for its extraordinary themes , the piano schoolmaster is a movie that defies categorisation . ",0.0009742975234985352,0.005538284778594971,1.0,1.0,1.0,16.0,"Failed"
"a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ","a literate submissions that surprisingly weaves a fatal event in 1873 with murderous rage in 2002 . ",0.0004279017448425293,0.008725285530090332,1.0,1.0,1.0,35.0,"Failed"
"the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ","the screenplay is n't very buena ; not even person as gifted as hoffman ( the actor ) can make it worked . ",0.0009563565254211426,0.0012513399124145508,0.0,0.0,0.0,22.0,"Failed"
"( e ) ventually , every idea in this film is flushed down the latrine of heroism . ","( e ) ventually , every think in this cinematic is flushed down the latrine of gallantry . ",0.0054822564125061035,0.06770151853561401,0.0,0.0,0.0,19.0,"Failed"
"a cartoon that 's truly cinematic in scope , and a story that 's compelling and heartfelt -- even if the heart belongs to a big , four-legged herbivore . ","a caricature that 's truly cinematographic in scope , and a tales that 's cogent and heartfelt -- even if the heart belongs to a big , four-legged herbivore . ",0.0003967881202697754,0.001326918601989746,1.0,1.0,1.0,14.0,"Failed"
"it 's dumb , but more importantly , it 's just not scary . ","it 's dumb , but more importantly , it 's just not horrific . ",0.0018284320831298828,0.7520407438278198,0.0,1.0,0.0,9.0,"Successful"
"detox is ultimately a pointless endeavor . ","detox is eventually a senseless effort . ",0.001042008399963379,0.004578888416290283,0.0,0.0,0.0,8.0,"Failed"
"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ","as a rumour of angels reveals itself to be a sudsy bath of supernatural hokum , not even ms. redgrave 's noblest endeavours can redeem it from despondent sentimentality . ",0.00193864107131958,0.005636453628540039,0.0,0.0,0.0,20.0,"Failed"
"an exquisitely crafted and acted tale . ","an exquisitely worded and acted story . ",0.0002403855323791504,0.00030815601348876953,1.0,1.0,1.0,7.0,"Failed"
"this is so bad . ","this is so bad . ",0.0012371540069580078,0.0012371540069580078,0.0,0.0,0.0,2.0,"Failed"
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0.6470048427581787,0.6470048427581787,1.0,1.0,0.0,1.0,"Skipped"
"light years / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ","light years / several warp speeds / levels and echelons of dilithium crystals nicer than the pathetic disobedience . ",0.011210978031158447,0.6222972273826599,1.0,0.0,1.0,34.0,"Successful"
"it 's about following your dreams , no matter what your parents think . ","it 's about following your dream , no matter what your relatives believing . ",0.03494006395339966,0.45680755376815796,1.0,1.0,1.0,9.0,"Failed"
"the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . ","the overall effect is less like a children 's cinema than a conscription cinematic for future hollywood sellouts . ",0.010682284832000732,0.13827699422836304,0.0,0.0,0.0,29.0,"Failed"
"anchored by friel and williams 's exceptional performances , the film 's power lies in its complexity . ","rooted by friel and williams 's noteworthy performances , the movie 's power lies in its complication . ",0.00036513805389404297,0.326396107673645,1.0,1.0,1.0,26.0,"Failed"
"unlike the speedy wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the heart of italian for beginners . ","unlike the speedy wham-bam effect of most hollywood affords , character development -- and more importantly , character empathy -- is at the nub of italian for beginners . ",0.0008769631385803223,0.6431183815002441,1.0,0.0,1.0,13.0,"Successful"
"a sequel that 's much too big for its britches . ","a sequel that 's very too immense for its britches . ",0.001471877098083496,0.023991703987121582,0.0,0.0,0.0,14.0,"Failed"
"harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ","harrison 's flowers puts its heart in the right place , but its brains are in no particular place at all . ",0.9956855773925781,0.9956855773925781,0.0,0.0,1.0,1.0,"Skipped"
"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff-upper-lip laboriousness . ","deadeningly monotonous , steeped in intricate melodrama , nonsensical parlance and stiff-upper-lip laboriousness . ",0.0007663965225219727,0.0015558600425720215,0.0,0.0,0.0,19.0,"Failed"
"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . ","dragonfly has no atmosphere , no tensile -- none but costner , flailing away . ",0.0066710710525512695,0.02313607931137085,0.0,0.0,0.0,6.0,"Failed"
"the film is powerful , accessible and funny . ","the films is forceful , approachable and funny . ",0.0002396702766418457,0.0003230571746826172,1.0,1.0,1.0,8.0,"Failed"
"and that 's a big part of why we go to the movies . ","and that 's a considerable part of why we go to the cinema . ",0.001207888126373291,0.005935013294219971,1.0,1.0,1.0,11.0,"Failed"
"crackerjack entertainment -- nonstop romance , music , suspense and action . ","crackerjack entertainments -- incessant romance , music , wait and actions . ",0.0003650188446044922,0.05727332830429077,1.0,1.0,1.0,13.0,"Failed"
"the minor figures surrounding ( bobby ) ... form a gritty urban mosaic . ","the minor numerals surrounding ( bobby ) ... form a gritty urban patchwork . ",0.000741422176361084,0.043029963970184326,1.0,1.0,1.0,6.0,"Failed"
"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart . ","a poignant and convincing story about relationship , meal of love takes us on a bumpy but satisfying itinerary of the heart . ",0.00028711557388305664,0.0003523826599121094,1.0,1.0,1.0,20.0,"Failed"
"a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ","a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . ",0.9085665345191956,0.9085665345191956,0.0,0.0,1.0,1.0,"Skipped"
"the vivid lead performances sustain interest and empathy , but the journey is far more interesting than the final destination . ","the lifelike lead performances maintain interest and empathy , but the trips is far more interesting than the definitive destination . ",0.0022527575492858887,0.611234188079834,1.0,0.0,1.0,26.0,"Successful"
"lapaglia 's ability to convey grief and hope works with weaver 's sensitive reactions to make this a two-actor master class . ","lapaglia 's abilities to convey grief and hope works with weaver 's sensitive reaction to make this a two-actor padrone schoolroom . ",0.0006516575813293457,0.0031836628913879395,1.0,1.0,1.0,26.0,"Failed"
"villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ","villeneuve dedicates too much times wallowing in bibi 's generic angst ( there are a lot of beatings of her gazed out windows ) . ",0.002839326858520508,0.009639978408813477,0.0,0.0,0.0,11.0,"Failed"
"care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ","care deftly captured the wonder and menace of growing up , but he never truthfully encompasses the jubilation of fuhrman 's destructive escapism or the grace-in-rebellion found by his characters . ",0.0172693133354187,0.3843374252319336,0.0,0.0,0.0,18.0,"Failed"
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic . ","this is an ungenerous attempt from the daughter of abomination director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it suspiciously magnetic . ",0.000440061092376709,0.6959591507911682,1.0,0.0,1.0,25.0,"Successful"
"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . ","if looking for a exhilarating sci-fi cinematic ride , do n't liquidate for this pretender . ",0.008361876010894775,0.3222694993019104,0.0,0.0,0.0,21.0,"Failed"
"plays like a volatile and overlong w magazine fashion spread . ","plays like a volatile and overlong w magazine fashion proliferation . ",0.000998079776763916,0.0017906427383422852,0.0,0.0,0.0,8.0,"Failed"
"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . ","not far beneath the surface , this reconfigured tale asks ominous questions about those things we expect from military epics . ",0.32352399826049805,0.7682631611824036,1.0,0.0,1.0,9.0,"Successful"
"michael gerbosi 's script is economically packed with telling scenes . ","michael gerbosi 's scripts is financially packed with telling scenes . ",0.0007648468017578125,0.10053908824920654,1.0,1.0,1.0,4.0,"Failed"
"moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ","moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ",0.999198853969574,0.999198853969574,1.0,1.0,0.0,1.0,"Skipped"
"so refreshingly incisive is grant that for the first time he 'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ","so pleasantly incisive is grant that for the first time he 'll presumably appeal more to grooms than to their girlfriends who trawling them to this movie for the hugh factor . ",0.0012462139129638672,0.26494038105010986,1.0,1.0,1.0,29.0,"Failed"
"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . ","comes off like a refusing abcs afterschool specific , freshened up by the dunce of a screenwriting 101 classe . ",0.0013571381568908691,0.002848684787750244,0.0,0.0,0.0,15.0,"Failed"
"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ","it has its times of swaggering camaraderie , but more traditionally just feels generic , derivative and accomplished to mortality . ",0.0011176466941833496,0.005203664302825928,0.0,0.0,0.0,22.0,"Failed"
"a romantic comedy enriched by a sharp eye for manners and mores . ","a romantic comedy spiked by a steep eye for manners and mores . ",0.00032448768615722656,0.7263380289077759,1.0,0.0,1.0,3.0,"Successful"
